COUNTY OF LOS ANGELES,PRESIDENTIAL PRIMARY ELECTION,03/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESIDENTIAL PREF. - DEM,Democratic, , , ,,,,,,,,,,,,,,,,,,,,,,,,
LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JULIAN CASTRO,MICHAEL A ELLINGER,ELIZABETH WARREN,M WILLIAMSON,ANDREW YANG,R DE LA FUENTE III,JOHN K DELANEY,AMY KLOBUCHAR,BERNIE SANDERS,JOE SESTAK,TOM STEYER,DEVAL PATRICK,MICHAEL BENNET,M R BLOOMBERG,MOSIE BOYD,CORY BOOKER,PETE BUTTIGIEG,JOSEPH R BIDEN,TULSI GABBARD,MARK S GREENSTEIN,
LOS ANGELES,9006495A,2743,149,N, ,POLLING PLACE,324,0,0,44,0,6,1,1,3,105,0,0,0,0,26,0,0,4,126,2,0, 
LOS ANGELES,9006495A,2743,149,N, ,VBM PORTION,304,0,0,44,0,3,1,0,20,60,0,9,0,0,42,0,1,28,89,2,0, 
LOS ANGELES,9006495A,2743,149,N,940,TOTAL,628,0,0,88,0,9,2,1,23,165,0,9,0,0,68,0,1,32,215,4,0, 
LOS ANGELES,9006496A,2744,149,N, ,POLLING PLACE,314,0,0,34,0,3,1,2,8,65,0,2,0,0,40,0,0,4,149,2,0, 
LOS ANGELES,9006496A,2744,149,N, ,VBM PORTION,352,0,0,35,0,3,0,2,19,52,0,7,0,0,57,0,0,20,141,3,0, 
LOS ANGELES,9006496A,2744,149,N,989,TOTAL,666,0,0,69,0,6,1,4,27,117,0,9,0,0,97,0,0,24,290,5,0, 
LOS ANGELES,9006602A,2745,149,N, ,POLLING PLACE,282,0,0,38,1,5,0,0,8,86,0,1,1,0,22,0,0,2,110,3,0, 
LOS ANGELES,9006602A,2745,149,N, ,VBM PORTION,246,0,0,33,1,2,0,0,9,62,0,3,0,0,43,0,0,16,73,1,0, 
LOS ANGELES,9006602A,2745,149,N,836,TOTAL,528,0,0,71,2,7,0,0,17,148,0,4,1,0,65,0,0,18,183,4,0, 
LOS ANGELES,9006611A,2746,146,N, ,POLLING PLACE,308,0,0,36,0,5,2,2,2,116,0,2,0,0,25,0,1,3,107,1,1, 
LOS ANGELES,9006611A,2746,146,N, ,VBM PORTION,321,0,0,39,0,1,0,0,8,100,0,7,0,0,44,0,0,20,86,2,1, 
LOS ANGELES,9006611A,2746,146,N,1139,TOTAL,629,0,0,75,0,6,2,2,10,216,0,9,0,0,69,0,1,23,193,3,2, 
LOS ANGELES,9006614A,2747,146,N, ,POLLING PLACE,356,0,0,42,1,3,0,1,1,122,0,1,0,0,28,1,0,11,133,5,0, 
LOS ANGELES,9006614A,2747,146,N, ,VBM PORTION,362,1,0,75,0,2,0,0,13,83,0,3,0,0,58,0,0,21,97,5,0, 
LOS ANGELES,9006614A,2747,146,N,1048,TOTAL,718,1,0,117,1,5,0,1,14,205,0,4,0,0,86,1,0,32,230,10,0, 
LOS ANGELES,9006615A,2748,146,N, ,POLLING PLACE,306,0,0,40,0,2,0,1,4,98,0,1,0,0,32,0,0,1,123,0,0, 
LOS ANGELES,9006615A,2748,146,N, ,VBM PORTION,297,0,0,54,0,2,0,0,11,82,0,2,0,0,43,0,0,25,74,1,0, 
LOS ANGELES,9006615A,2748,146,N,802,TOTAL,603,0,0,94,0,4,0,1,15,180,0,3,0,0,75,0,0,26,197,1,0, 
LOS ANGELES,9006618B,2749,146,N, ,POLLING PLACE,339,0,0,45,0,1,1,0,5,119,0,1,0,0,30,0,0,0,130,2,0, 
LOS ANGELES,9006618B,2749,146,N, ,VBM PORTION,306,0,0,47,0,2,0,0,15,74,0,4,0,1,43,0,0,16,99,2,0, 
LOS ANGELES,9006618B,2749,146,N,841,TOTAL,645,0,0,92,0,3,1,0,20,193,0,5,0,1,73,0,0,16,229,4,0, 
LOS ANGELES,9006623C,2750,146,N, ,POLLING PLACE,274,0,0,24,0,2,2,1,5,73,0,0,0,0,25,0,1,5,134,1,0, 
LOS ANGELES,9006623C,2750,146,N, ,VBM PORTION,299,0,0,34,0,2,0,0,12,74,0,2,0,0,48,0,0,19,99,1,0, 
LOS ANGELES,9006623C,2750,146,N,963,TOTAL,573,0,0,58,0,4,2,1,17,147,0,2,0,0,73,0,1,24,233,2,0, 
LOS ANGELES,9006626A,2751,146,N, ,POLLING PLACE,270,0,0,37,0,0,1,0,4,80,0,4,0,0,28,0,0,7,102,2,0, 
LOS ANGELES,9006626A,2751,146,N, ,VBM PORTION,262,0,1,41,0,2,0,0,8,64,0,8,0,0,32,0,0,13,85,2,0, 
LOS ANGELES,9006626A,2751,146,N,942,TOTAL,532,0,1,78,0,2,1,0,12,144,0,12,0,0,60,0,0,20,187,4,0, 
LOS ANGELES,9006644A,2752,146,N, ,POLLING PLACE,250,0,0,37,1,0,3,1,2,96,0,4,0,0,19,0,0,1,82,0,0, 
LOS ANGELES,9006644A,2752,146,N, ,VBM PORTION,303,0,0,51,0,2,0,0,8,97,0,4,0,0,46,0,1,19,66,2,0, 
LOS ANGELES,9006644A,2752,146,N,966,TOTAL,553,0,0,88,1,2,3,1,10,193,0,8,0,0,65,0,1,20,148,2,0, 
LOS ANGELES,9006651A,2753,146,N, ,POLLING PLACE,319,0,0,35,0,3,1,0,5,91,0,0,0,0,34,0,0,12,133,1,0, 
LOS ANGELES,9006651A,2753,146,N, ,VBM PORTION,406,0,0,43,2,4,0,0,10,88,0,4,0,0,92,0,0,23,126,3,1, 
LOS ANGELES,9006651A,2753,146,N,1066,TOTAL,725,0,0,78,2,7,1,0,15,179,0,4,0,0,126,0,0,35,259,4,1, 
LOS ANGELES,9006652A,2754,146,N, ,POLLING PLACE,378,0,0,46,0,5,0,0,2,48,0,0,0,0,48,0,0,9,210,1,0, 
LOS ANGELES,9006652A,2754,146,N, ,VBM PORTION,425,0,0,51,0,1,0,0,20,65,0,9,0,0,101,0,0,23,150,0,0, 
LOS ANGELES,9006652A,2754,146,N,1078,TOTAL,803,0,0,97,0,6,0,0,22,113,0,9,0,0,149,0,0,32,360,1,0, 
LOS ANGELES,9006656A,2755,146,N, ,POLLING PLACE,389,0,0,35,1,5,1,4,5,54,0,4,0,0,65,0,0,1,210,2,0, 
LOS ANGELES,9006656A,2755,146,N, ,VBM PORTION,395,0,1,52,0,3,0,0,19,71,1,6,0,1,86,0,0,15,126,3,0, 
LOS ANGELES,9006656A,2755,146,N,1107,TOTAL,784,0,1,87,1,8,1,4,24,125,1,10,0,1,151,0,0,16,336,5,0, 
LOS ANGELES,9006666A,2756,146,N, ,POLLING PLACE,354,0,0,37,0,3,0,0,8,39,0,1,0,0,63,0,0,10,189,3,0, 
LOS ANGELES,9006666A,2756,146,N, ,VBM PORTION,417,0,0,47,2,0,0,0,22,42,0,0,0,1,122,0,1,27,146,3,0, 
LOS ANGELES,9006666A,2756,146,N,960,TOTAL,771,0,0,84,2,3,0,0,30,81,0,1,0,1,185,0,1,37,335,6,0, 
LOS ANGELES,9007015A,2757,280,N, ,POLLING PLACE,211,1,0,42,0,0,1,0,1,80,0,3,0,5,15,0,1,4,55,1,1, 
LOS ANGELES,9007015A,2757,280,N, ,VBM PORTION,164,1,0,34,0,1,0,0,1,71,0,1,0,0,16,0,1,10,23,0,0, 
LOS ANGELES,9007015A,2757,280,N,1041,TOTAL,375,2,0,76,0,1,1,0,2,151,0,4,0,5,31,0,2,14,78,1,1, 
LOS ANGELES,9007101E,2758,155,N, ,POLLING PLACE,218,1,0,19,1,0,1,3,0,130,2,1,0,1,13,0,0,3,38,0,0, 
LOS ANGELES,9007101E,2758,155,N, ,VBM PORTION,180,0,0,29,0,1,0,1,0,96,0,4,0,0,9,0,0,4,25,1,0, 
LOS ANGELES,9007101E,2758,155,N,947,TOTAL,398,1,0,48,1,1,1,4,0,226,2,5,0,1,22,0,0,7,63,1,0, 
LOS ANGELES,9007107A,2759,267,N, ,POLLING PLACE,292,1,0,36,1,0,0,0,1,164,0,0,0,6,23,1,1,2,50,0,0, 
LOS ANGELES,9007107A,2759,267,N, ,VBM PORTION,228,3,0,26,0,1,0,0,4,123,0,3,0,0,21,1,1,4,38,0,0, 
LOS ANGELES,9007107A,2759,267,N,1072,TOTAL,520,4,0,62,1,1,0,0,5,287,0,3,0,6,44,2,2,6,88,0,0, 
LOS ANGELES,9007114A,2760,273,N, ,POLLING PLACE,322,2,0,14,0,0,1,1,0,198,0,1,0,9,26,2,1,0,60,1,0, 
LOS ANGELES,9007114A,2760,273,N, ,VBM PORTION,165,1,0,13,0,0,0,0,0,114,0,2,0,0,14,0,0,3,15,1,0, 
LOS ANGELES,9007114A,2760,273,N,1094,TOTAL,487,3,0,27,0,0,1,1,0,312,0,3,0,9,40,2,1,3,75,2,0, 
LOS ANGELES,9007126A,2761,41,N, ,POLLING PLACE,348,6,3,65,0,0,1,0,3,161,0,2,0,0,16,0,0,6,79,3,2, 
LOS ANGELES,9007126A,2761,41,N, ,VBM PORTION,338,0,0,91,0,2,0,0,9,128,0,1,0,0,25,0,0,33,43,1,0, 
LOS ANGELES,9007126A,2761,41,N,1104,TOTAL,686,6,3,156,0,2,1,0,12,289,0,3,0,0,41,0,0,39,122,4,2, 
LOS ANGELES,9007166A,2762,294,N, ,POLLING PLACE,254,0,0,13,0,1,0,0,1,94,0,0,0,0,30,2,3,0,106,0,0, 
LOS ANGELES,9007166A,2762,294,N, ,VBM PORTION,204,0,0,10,0,1,0,0,0,89,0,7,0,0,37,0,0,1,49,0,0, 
LOS ANGELES,9007166A,2762,294,N,1364,TOTAL,458,0,0,23,0,2,0,0,1,183,0,7,0,0,67,2,3,1,155,0,0, 
LOS ANGELES,9007168C,2763,294,N, ,POLLING PLACE,245,0,0,11,0,0,1,0,0,76,0,0,0,0,41,1,8,1,98,0,0, 
LOS ANGELES,9007168C,2763,294,N, ,VBM PORTION,154,3,0,2,0,0,0,0,0,51,0,4,0,0,38,0,0,1,39,1,1, 
LOS ANGELES,9007168C,2763,294,N,1140,TOTAL,399,3,0,13,0,0,1,0,0,127,0,4,0,0,79,1,8,2,137,1,1, 
LOS ANGELES,9007221A,2764,230,N, ,POLLING PLACE,311,0,0,62,0,1,0,1,0,119,0,1,0,1,18,0,1,3,100,1,0, 
LOS ANGELES,9007221A,2764,230,N, ,VBM PORTION,318,0,0,66,1,0,0,0,5,116,0,7,0,0,24,0,1,11,78,2,0, 
LOS ANGELES,9007221A,2764,230,N,999,TOTAL,629,0,0,128,1,1,0,1,5,235,0,8,0,1,42,0,2,14,178,3,0, 
LOS ANGELES,9007226B,2765,295,N, ,POLLING PLACE,411,0,0,71,0,0,0,0,1,169,0,1,0,0,27,0,3,6,126,1,0, 
LOS ANGELES,9007226B,2765,295,N, ,VBM PORTION,330,0,0,86,1,5,1,0,7,106,0,2,0,0,31,0,3,11,74,0,0, 
LOS ANGELES,9007226B,2765,295,N,1271,TOTAL,741,0,0,157,1,5,1,0,8,275,0,3,0,0,58,0,6,17,200,1,0, 
LOS ANGELES,9007228B,2766,229,N, ,POLLING PLACE,341,0,0,80,0,4,0,0,0,113,1,4,1,1,17,0,0,3,112,0,0, 
LOS ANGELES,9007228B,2766,229,N, ,VBM PORTION,313,0,0,69,1,2,0,0,10,92,0,2,0,0,27,0,0,17,85,0,0, 
LOS ANGELES,9007228B,2766,229,N,1055,TOTAL,654,0,0,149,1,6,0,0,10,205,1,6,1,1,44,0,0,20,197,0,0, 
LOS ANGELES,9007230A,2767,235,N, ,POLLING PLACE,401,0,0,110,0,4,0,0,3,161,0,1,0,1,20,0,0,6,93,0,0, 
LOS ANGELES,9007230A,2767,235,N, ,VBM PORTION,492,0,0,149,1,4,0,0,11,192,0,1,0,1,28,0,0,29,73,0,0, 
LOS ANGELES,9007230A,2767,235,N,1291,TOTAL,893,0,0,259,1,8,0,0,14,353,0,2,0,2,48,0,0,35,166,0,0, 
LOS ANGELES,9007311A,2768,59,N, ,POLLING PLACE,269,1,3,27,0,1,0,0,5,111,0,1,0,0,13,0,0,3,88,1,4, 
LOS ANGELES,9007311A,2768,59,N, ,VBM PORTION,244,0,0,41,0,1,0,0,8,95,0,7,0,0,26,0,0,9,50,2,0, 
LOS ANGELES,9007311A,2768,59,N,925,TOTAL,513,1,3,68,0,2,0,0,13,206,0,8,0,0,39,0,0,12,138,3,4, 
LOS ANGELES,9007313A,2769,59,N, ,POLLING PLACE,230,4,2,30,0,0,0,0,1,91,0,3,0,0,15,0,0,2,68,7,1, 
LOS ANGELES,9007313A,2769,59,N, ,VBM PORTION,199,0,0,29,1,0,0,0,4,61,0,6,0,0,30,0,1,14,44,2,0, 
LOS ANGELES,9007313A,2769,59,N,729,TOTAL,429,4,2,59,1,0,0,0,5,152,0,9,0,0,45,0,1,16,112,9,1, 
LOS ANGELES,9007323A,2770,59,N, ,POLLING PLACE,136,3,0,14,0,0,0,0,0,62,0,0,0,1,9,0,0,4,33,3,2, 
LOS ANGELES,9007323A,2770,59,N, ,VBM PORTION,161,1,0,18,1,4,0,0,7,46,0,6,0,0,21,0,0,8,43,1,0, 
LOS ANGELES,9007323A,2770,59,N,615,TOTAL,297,4,0,32,1,4,0,0,7,108,0,6,0,1,30,0,0,12,76,4,2, 
LOS ANGELES,9007341A,2771,35,N, ,POLLING PLACE,63,3,2,7,0,0,0,0,0,29,0,1,0,0,4,0,0,0,11,0,2, 
LOS ANGELES,9007341A,2771,35,N, ,VBM PORTION,49,0,0,3,0,1,0,0,1,31,0,2,0,0,3,0,0,1,6,0,1, 
LOS ANGELES,9007341A,2771,35,N,365,TOTAL,112,3,2,10,0,1,0,0,1,60,0,3,0,0,7,0,0,1,17,0,3, 
LOS ANGELES,9007346A,6260,122,Y, ,POLLING PLACE,18,0,0,3,0,0,0,0,0,10,0,1,1,0,1,0,0,0,2,0,0, 
LOS ANGELES,9007346A,6260,122,Y, ,VBM PORTION,30,0,0,4,0,1,0,0,2,10,0,0,0,0,4,0,0,0,9,0,0, 
LOS ANGELES,9007346A,6260,122,Y,96,TOTAL,48,0,0,7,0,1,0,0,2,20,0,1,1,0,5,0,0,0,11,0,0, 
LOS ANGELES,9007349A,2772,295,N, ,POLLING PLACE,385,0,0,47,2,3,0,0,0,112,0,3,0,0,39,1,5,2,160,1,0, 
LOS ANGELES,9007349A,2772,295,N, ,VBM PORTION,295,0,1,35,0,3,0,1,6,77,0,4,0,0,38,0,0,9,111,0,0, 
LOS ANGELES,9007349A,2772,295,N,1300,TOTAL,680,0,1,82,2,6,0,1,6,189,0,7,0,0,77,1,5,11,271,1,0, 
LOS ANGELES,9007367A,2773,226,N, ,POLLING PLACE,514,0,0,134,0,1,0,0,2,187,0,3,0,1,35,0,1,16,130,1,0, 
LOS ANGELES,9007367A,2773,226,N, ,VBM PORTION,547,0,0,147,0,1,0,0,8,157,0,0,0,0,62,0,0,44,121,0,0, 
LOS ANGELES,9007367A,2773,226,N,1398,TOTAL,1061,0,0,281,0,2,0,0,10,344,0,3,0,1,97,0,1,60,251,1,0, 
LOS ANGELES,9007382A,2774,240,N, ,POLLING PLACE,382,0,0,75,0,2,0,0,3,157,0,4,1,2,20,0,0,10,103,1,0, 
LOS ANGELES,9007382A,2774,240,N, ,VBM PORTION,475,0,0,91,0,10,0,0,10,194,0,6,0,0,36,0,0,22,99,2,0, 
LOS ANGELES,9007382A,2774,240,N,1219,TOTAL,857,0,0,166,0,12,0,0,13,351,0,10,1,2,56,0,0,32,202,3,0, 
LOS ANGELES,9007385A,2775,287,N, ,POLLING PLACE,173,0,0,32,0,0,0,0,0,76,0,0,0,0,9,0,0,3,52,0,0, 
LOS ANGELES,9007385A,2775,287,N, ,VBM PORTION,250,0,0,58,0,3,0,0,3,84,0,4,0,0,29,0,0,10,59,0,0, 
LOS ANGELES,9007385A,2775,287,N,658,TOTAL,423,0,0,90,0,3,0,0,3,160,0,4,0,0,38,0,0,13,111,0,0, 
LOS ANGELES,9007388A,2776,240,N, ,POLLING PLACE,346,0,0,73,0,0,0,0,0,139,0,3,0,1,37,0,0,3,87,1,0, 
LOS ANGELES,9007388A,2776,240,N, ,VBM PORTION,393,1,0,94,0,0,0,0,3,136,0,2,0,0,36,0,0,28,86,1,0, 
LOS ANGELES,9007388A,2776,240,N,1171,TOTAL,739,1,0,167,0,0,0,0,3,275,0,5,0,1,73,0,0,31,173,2,0, 
LOS ANGELES,9007434A,2777,249,N, ,POLLING PLACE,296,0,0,44,0,0,0,0,1,162,0,5,0,2,17,0,0,4,56,1,0, 
LOS ANGELES,9007434A,2777,249,N, ,VBM PORTION,190,0,0,32,0,2,0,0,2,101,0,4,0,0,20,0,0,6,20,0,0, 
LOS ANGELES,9007434A,2777,249,N,835,TOTAL,486,0,0,76,0,2,0,0,3,263,0,9,0,2,37,0,0,10,76,1,0, 
LOS ANGELES,9007542A,2778,281,N, ,POLLING PLACE,285,2,0,17,0,0,0,1,0,168,2,1,0,14,28,1,2,1,37,2,1, 
LOS ANGELES,9007542A,2778,281,N, ,VBM PORTION,112,1,0,8,2,1,0,0,0,62,0,3,0,0,14,0,1,3,13,0,0, 
LOS ANGELES,9007542A,2778,281,N,877,TOTAL,397,3,0,25,2,1,0,1,0,230,2,4,0,14,42,1,3,4,50,2,1, 
LOS ANGELES,9007619B,2779,520,N, ,POLLING PLACE,135,0,0,4,0,0,0,0,0,60,1,5,1,2,13,0,0,3,43,0,1, 
LOS ANGELES,9007619B,2779,520,N, ,VBM PORTION,85,0,0,3,1,1,1,0,1,45,0,3,0,0,5,0,0,5,17,1,0, 
LOS ANGELES,9007619B,2779,520,N,730,TOTAL,220,0,0,7,1,1,1,0,1,105,1,8,1,2,18,0,0,8,60,1,1, 
LOS ANGELES,9007628A,2780,520,N, ,POLLING PLACE,286,0,0,39,0,0,0,0,4,104,2,6,0,3,18,0,1,5,97,1,0, 
LOS ANGELES,9007628A,2780,520,N, ,VBM PORTION,271,0,0,47,0,0,0,0,4,98,0,6,1,0,21,0,0,12,74,2,0, 
LOS ANGELES,9007628A,2780,520,N,870,TOTAL,557,0,0,86,0,0,0,0,8,202,2,12,1,3,39,0,1,17,171,3,0, 
LOS ANGELES,9007689A,2781,236,N, ,POLLING PLACE,398,0,0,47,0,3,1,0,1,100,0,5,0,0,45,0,0,6,184,1,0, 
LOS ANGELES,9007689A,2781,236,N, ,VBM PORTION,499,0,0,77,0,3,0,0,21,95,0,3,0,1,104,0,1,23,167,2,0, 
LOS ANGELES,9007689A,2781,236,N,1204,TOTAL,897,0,0,124,0,6,1,0,22,195,0,8,0,1,149,0,1,29,351,3,0, 
LOS ANGELES,9007693D,2782,236,N, ,POLLING PLACE,200,0,0,22,0,0,0,0,1,21,0,0,0,0,40,0,0,5,111,0,0, 
LOS ANGELES,9007693D,2782,236,N, ,VBM PORTION,276,0,0,26,0,2,0,0,10,39,1,2,0,0,64,0,0,24,100,1,0, 
LOS ANGELES,9007693D,2782,236,N,625,TOTAL,476,0,0,48,0,2,0,0,11,60,1,2,0,0,104,0,0,29,211,1,0, 
LOS ANGELES,9007697A,2783,236,N, ,POLLING PLACE,296,0,0,36,0,1,0,0,6,47,0,0,0,0,36,0,0,8,157,0,0, 
LOS ANGELES,9007697A,2783,236,N, ,VBM PORTION,440,0,0,55,0,1,0,0,19,67,0,5,0,1,99,0,1,34,152,0,0, 
LOS ANGELES,9007697A,2783,236,N,984,TOTAL,736,0,0,91,0,2,0,0,25,114,0,5,0,1,135,0,1,42,309,0,0, 
LOS ANGELES,9007735A,2784,46,N, ,POLLING PLACE,220,16,1,21,0,0,0,1,0,111,1,2,0,0,9,0,0,0,54,1,0, 
LOS ANGELES,9007735A,2784,46,N, ,VBM PORTION,158,0,0,10,0,1,0,0,0,65,0,4,0,0,12,0,1,4,31,5,0, 
LOS ANGELES,9007735A,2784,46,N,789,TOTAL,378,16,1,31,0,1,0,1,0,176,1,6,0,0,21,0,1,4,85,6,0, 
LOS ANGELES,9007737A,2785,46,N, ,POLLING PLACE,244,12,2,13,0,4,0,0,0,120,0,1,0,1,14,0,0,1,64,4,3, 
LOS ANGELES,9007737A,2785,46,N, ,VBM PORTION,182,1,1,15,0,3,3,0,2,82,0,10,0,0,14,0,0,8,31,1,0, 
LOS ANGELES,9007737A,2785,46,N,916,TOTAL,426,13,3,28,0,7,3,0,2,202,0,11,0,1,28,0,0,9,95,5,3, 
LOS ANGELES,9007744A,2786,46,N, ,POLLING PLACE,244,18,1,14,0,1,1,0,0,117,0,3,0,0,20,0,0,1,59,0,3, 
LOS ANGELES,9007744A,2786,46,N, ,VBM PORTION,181,3,2,9,0,0,0,0,3,75,0,3,0,0,26,0,0,4,31,1,1, 
LOS ANGELES,9007744A,2786,46,N,974,TOTAL,425,21,3,23,0,1,1,0,3,192,0,6,0,0,46,0,0,5,90,1,4, 
LOS ANGELES,9007774B,2787,21,N, ,POLLING PLACE,284,2,0,31,0,1,0,0,5,106,0,1,0,0,15,0,0,4,108,6,1, 
LOS ANGELES,9007774B,2787,21,N, ,VBM PORTION,250,0,0,32,0,3,0,1,11,66,0,9,0,0,31,0,0,9,73,2,0, 
LOS ANGELES,9007774B,2787,21,N,865,TOTAL,534,2,0,63,0,4,0,1,16,172,0,10,0,0,46,0,0,13,181,8,1, 
LOS ANGELES,9007782A,2788,33,N, ,POLLING PLACE,249,0,0,20,0,4,0,0,0,69,0,0,0,0,23,0,0,1,129,1,0, 
LOS ANGELES,9007782A,2788,33,N, ,VBM PORTION,385,0,0,51,0,8,0,0,9,113,0,3,0,0,54,0,0,25,106,2,0, 
LOS ANGELES,9007782A,2788,33,N,1166,TOTAL,634,0,0,71,0,12,0,0,9,182,0,3,0,0,77,0,0,26,235,3,0, 
LOS ANGELES,9007785A,2789,29,N, ,POLLING PLACE,197,1,0,18,0,1,0,0,1,62,0,0,0,0,19,0,0,2,88,2,1, 
LOS ANGELES,9007785A,2789,29,N, ,VBM PORTION,203,0,0,25,0,0,0,0,7,47,0,6,0,0,36,0,0,15,61,3,0, 
LOS ANGELES,9007785A,2789,29,N,592,TOTAL,400,1,0,43,0,1,0,0,8,109,0,6,0,0,55,0,0,17,149,5,1, 
LOS ANGELES,9007790B,2790,21,N, ,POLLING PLACE,204,1,0,21,0,2,0,0,1,81,0,3,0,1,10,0,0,1,78,1,1, 
LOS ANGELES,9007790B,2790,21,N, ,VBM PORTION,211,0,0,36,0,0,1,1,3,54,1,8,0,0,13,0,0,11,72,4,1, 
LOS ANGELES,9007790B,2790,21,N,701,TOTAL,415,1,0,57,0,2,1,1,4,135,1,11,0,1,23,0,0,12,150,5,2, 
LOS ANGELES,9007794A,2791,21,N, ,POLLING PLACE,181,0,0,26,1,1,0,0,0,89,0,3,0,0,10,0,0,2,46,1,1, 
LOS ANGELES,9007794A,2791,21,N, ,VBM PORTION,168,0,0,22,0,2,0,0,1,75,0,2,1,0,15,0,1,9,32,0,0, 
LOS ANGELES,9007794A,2791,21,N,814,TOTAL,349,0,0,48,1,3,0,0,1,164,0,5,1,0,25,0,1,11,78,1,1, 
LOS ANGELES,9007803A,2792,153,N, ,POLLING PLACE,187,0,0,15,0,0,1,2,3,90,0,3,0,0,15,0,0,1,50,0,0, 
LOS ANGELES,9007803A,2792,153,N, ,VBM PORTION,187,2,0,23,0,3,0,0,2,55,0,4,0,0,30,0,0,9,48,4,2, 
LOS ANGELES,9007803A,2792,153,N,676,TOTAL,374,2,0,38,0,3,1,2,5,145,0,7,0,0,45,0,0,10,98,4,2, 
LOS ANGELES,9007807A,2793,136,N, ,POLLING PLACE,266,0,0,28,0,4,0,4,6,136,0,0,0,0,15,0,0,3,63,1,0, 
LOS ANGELES,9007807A,2793,136,N, ,VBM PORTION,226,0,0,28,0,3,0,0,5,90,0,4,0,0,36,0,0,7,48,1,0, 
LOS ANGELES,9007807A,2793,136,N,901,TOTAL,492,0,0,56,0,7,0,4,11,226,0,4,0,0,51,0,0,10,111,2,0, 
LOS ANGELES,9007833A,2794,33,N, ,POLLING PLACE,383,4,0,42,0,3,0,0,3,119,0,1,0,0,30,0,0,3,169,2,0, 
LOS ANGELES,9007833A,2794,33,N, ,VBM PORTION,349,1,0,42,0,2,0,0,13,101,1,6,0,1,42,0,0,14,116,1,0, 
LOS ANGELES,9007833A,2794,33,N,1114,TOTAL,732,5,0,84,0,5,0,0,16,220,1,7,0,1,72,0,0,17,285,3,0, 
LOS ANGELES,9007843C,2795,145,N, ,POLLING PLACE,291,0,0,28,0,7,5,5,11,74,1,2,0,0,24,0,0,4,118,2,0, 
LOS ANGELES,9007843C,2795,145,N, ,VBM PORTION,305,2,0,41,1,0,0,0,7,113,0,10,0,0,41,0,0,13,67,3,0, 
LOS ANGELES,9007843C,2795,145,N,957,TOTAL,596,2,0,69,1,7,5,5,18,187,1,12,0,0,65,0,0,17,185,5,0, 
LOS ANGELES,9007847A,2796,136,N, ,POLLING PLACE,269,0,0,29,0,10,1,1,4,118,0,3,0,0,12,0,0,1,80,4,0, 
LOS ANGELES,9007847A,2796,136,N, ,VBM PORTION,369,0,0,41,1,3,0,0,8,134,0,11,0,0,62,1,0,21,80,2,0, 
LOS ANGELES,9007847A,2796,136,N,1071,TOTAL,638,0,0,70,1,13,1,1,12,252,0,14,0,0,74,1,0,22,160,6,0, 
LOS ANGELES,9007857B,2797,145,N, ,POLLING PLACE,267,0,0,29,0,7,1,1,3,119,0,3,0,1,16,0,0,4,82,1,0, 
LOS ANGELES,9007857B,2797,145,N, ,VBM PORTION,305,0,0,41,1,4,0,0,10,88,0,6,0,1,37,0,0,20,83,1,0, 
LOS ANGELES,9007857B,2797,145,N,1064,TOTAL,572,0,0,70,1,11,1,1,13,207,0,9,0,2,53,0,0,24,165,2,0, 
LOS ANGELES,9007864A,2798,149,N, ,POLLING PLACE,180,0,0,24,0,1,3,3,2,92,0,3,0,0,13,0,1,0,32,0,0, 
LOS ANGELES,9007864A,2798,149,N, ,VBM PORTION,214,0,0,20,0,0,0,0,3,74,0,14,0,0,31,0,0,11,55,1,0, 
LOS ANGELES,9007864A,2798,149,N,1027,TOTAL,394,0,0,44,0,1,3,3,5,166,0,17,0,0,44,0,1,11,87,1,0, 
LOS ANGELES,9007883B,2799,149,N, ,POLLING PLACE,237,1,0,22,1,8,2,3,1,91,0,3,1,0,18,0,1,1,77,0,0, 
LOS ANGELES,9007883B,2799,149,N, ,VBM PORTION,221,0,0,21,1,4,1,0,4,93,1,3,0,0,27,0,0,9,47,0,0, 
LOS ANGELES,9007883B,2799,149,N,962,TOTAL,458,1,0,43,2,12,3,3,5,184,1,6,1,0,45,0,1,10,124,0,0, 
LOS ANGELES,9007884A,2800,149,N, ,POLLING PLACE,241,0,0,20,0,9,4,1,0,112,0,2,0,0,19,0,1,1,62,0,0, 
LOS ANGELES,9007884A,2800,149,N, ,VBM PORTION,244,4,0,14,0,1,0,0,1,117,0,3,0,0,17,0,1,10,74,0,0, 
LOS ANGELES,9007884A,2800,149,N,1246,TOTAL,485,4,0,34,0,10,4,1,1,229,0,5,0,0,36,0,2,11,136,0,0, 
LOS ANGELES,9007886A,2801,149,N, ,POLLING PLACE,228,0,0,20,0,3,5,4,5,105,0,2,0,0,16,0,0,7,54,0,0, 
LOS ANGELES,9007886A,2801,149,N, ,VBM PORTION,264,1,0,19,1,5,1,1,5,126,0,6,0,0,33,0,0,7,48,2,0, 
LOS ANGELES,9007886A,2801,149,N,1177,TOTAL,492,1,0,39,1,8,6,5,10,231,0,8,0,0,49,0,0,14,102,2,0, 
LOS ANGELES,9007902B,2802,146,N, ,POLLING PLACE,285,0,0,37,0,6,6,5,4,135,0,2,0,0,12,0,0,4,70,1,0, 
