,ID,District,AREA,Code,percent
3715,63,66,145.05,9006348A,0.7110396570076891
3717,66,69,643.64,1030013B,0.98534387329839
3719,66,69,643.64,1030108B,0.9935461244930325
3720,62,65,84.53,1960030B,1.0
3721,62,65,84.53,1030010A,0.3866904345438883
3722,66,69,643.64,1030010A,0.6133095654561282
3723,62,65,84.53,1030003A,0.7632035063523148
3724,66,69,643.64,1030003A,0.2367964936476849
3725,62,65,84.53,1450152A,0.9999999999999993
3726,62,65,84.53,1450163A,1.0000000000000009
3727,62,65,84.53,1030011A,0.9999999999999999
3728,62,65,84.53,1450157D,1.0
3729,62,65,84.53,1450147A,1.000000000000001
3731,66,69,643.64,1030048A,0.9985077572886635
3732,62,65,84.53,1450155A,1.0000000000000004
3733,62,65,84.53,1450052A,1.0000000000000002
3734,62,65,84.53,1450091A,1.0
3735,62,65,84.53,1450027A,0.9999999999999991
3737,66,69,643.64,1030115A,0.999941355078833
3739,66,69,643.64,1030031A,0.9874322214931941
3740,62,65,84.53,1450148A,1.0000000000000007
3741,62,65,84.53,1450118B,1.0
3742,62,65,84.53,1450046A,1.0
3743,62,65,84.53,1030103A,1.0000000000000002
3745,66,69,643.64,1030020A,0.9958771093189341
3746,62,65,84.53,1450006A,1.0000000000000002
3747,62,65,84.53,1450137A,0.9999999999999996
3748,62,65,84.53,1450034A,0.9999999999999996
3750,66,69,643.64,1030033A,0.9968214553268349
3751,62,65,84.53,1030111A,0.9999999999999993
3752,62,65,84.53,1030053A,1.0000000000000002
3754,66,69,643.64,1030007B,0.9985246638894905
3755,62,65,84.53,0450002A,1.0000000000000002
3756,62,65,84.53,1800020B,0.9910859720046907
3758,62,65,84.53,1030107A,0.9999999999999999
3759,62,65,84.53,1030006A,1.0000000000000002
3761,66,69,643.64,1030037A,0.9977727617780024
3762,62,65,84.53,1030105A,1.0000000000000002
3763,62,65,84.53,1030001A,1.0
3765,66,69,643.64,3850037F,0.9307545124345452
3766,62,65,84.53,7680012A,0.9991622159073136
3768,62,65,84.53,7680002A,1.0
3769,62,65,84.53,7680013A,1.0000000000000009
3770,62,65,84.53,9007619B,1.0
3771,62,65,84.53,7680015A,1.0000000000000007
3772,62,65,84.53,7680016A,0.9999999999999998
3773,62,65,84.53,7680011B,0.999999999999999
3774,62,65,84.53,9007628A,1.0
3776,63,66,145.05,9006398A,0.9438255545127191
3778,63,66,145.05,9003458A,0.9118242854912415
3779,62,65,84.53,9001479A,1.0000000000000007
3780,62,65,84.53,9002662A,0.6842096024879916
3781,63,66,145.05,9002662A,0.31579039751200155
3782,62,65,84.53,9002667B,0.9999999999999994
3783,62,65,84.53,9004233A,0.9896077082364407
3786,62,65,84.53,9000427A,0.9999999999999998
3787,62,65,84.53,9001405A,1.0000000000000002
3788,62,65,84.53,9002650A,0.5143872701272612
3789,63,66,145.05,9002650A,0.48561272987274473
3790,62,65,84.53,9002668A,0.8090578185578196
3791,63,66,145.05,9002668A,0.19094218144214756
3792,62,65,84.53,9002669A,0.9999999999999998
3793,62,65,84.53,9002657A,0.4368791259408211
3794,63,66,145.05,9002657A,0.5631208740591904
3795,62,65,84.53,9006392A,0.7668464825445473
3796,63,66,145.05,9006392A,0.23315351745546306
3797,62,65,84.53,9002688A,0.4733684907489153
3798,63,66,145.05,9002688A,0.5266315092510914
3799,62,65,84.53,9001487A,1.0000000000000009
3800,62,65,84.53,3850226B,0.9999999999999997
3802,63,66,145.05,7150116A,0.9972384739531736
3804,63,66,145.05,7150063A,0.99858410327487
3805,62,65,84.53,9001727A,1.0
3806,62,65,84.53,9000447A,0.9818670575518615
3808,62,65,84.53,3850386C,0.9999999999999994
3809,62,65,84.53,3850004A,0.9999999999999998
3810,62,65,84.53,3850008A,1.0
3811,62,65,84.53,3850001A,1.0000000000000004
3813,66,69,643.64,3850671B,0.9902798115699315
3814,62,65,84.53,9000571A,0.9963354477926522
3816,62,65,84.53,9005045A,1.0000000000000004
3817,62,65,84.53,9006368A,0.9999999999999997
3819,66,69,643.64,3850097A,0.9875747913565588
3820,62,65,84.53,9002425A,0.9925558922096586
3822,62,65,84.53,9000341A,0.9994175575097368
3824,62,65,84.53,3850013B,0.9999999999999998
3825,62,65,84.53,3850141A,0.9999999999999993
3826,62,65,84.53,1960030A,1.0000000000000002
3827,62,65,84.53,1450043A,1.0000000000000002
3828,62,65,84.53,1450022B,1.0000000000000002
3829,62,65,84.53,1450009A,1.0000000000000002
3830,62,65,84.53,1450142A,0.9999999999999999
3831,62,65,84.53,7680001A,1.0000000000000004
3833,66,69,643.64,3850671C,0.94979721337403
3834,62,65,84.53,1960005A,1.0
3835,62,65,84.53,1960011A,0.9999999999999999
3836,62,65,84.53,9002910A,0.9999999999999997
3837,62,65,84.53,9001728A,0.9940081894416977
3839,62,65,84.53,9002594A,0.9997077139455616
3841,62,65,84.53,9005284A,0.9989316638513666
3844,63,66,145.05,3800007A,0.9957195420959807
3846,66,69,643.64,3850545A,0.9927472051193709
3848,63,66,145.05,3800010A,0.9999841222192487
3850,63,66,145.05,3800019A,0.9997823734140915
3851,62,65,84.53,9002702A,1.0000000000000004
3852,62,65,84.53,7850017A,0.9999999999999992
3854,66,69,643.64,3850060A,0.9059364328579775
3855,62,65,84.53,3850037A,0.9948383542105564
3857,62,65,84.53,3850039A,0.9999999999999997
3858,62,65,84.53,1450050A,1.0
3859,62,65,84.53,1450012A,1.0000000000000002
3860,62,65,84.53,1450132A,0.9999999999999996
3861,62,65,84.53,1450015A,1.0000000000000004
3862,62,65,84.53,1450062A,1.0000000000000002
3863,62,65,84.53,1450003B,1.0000000000000004
3864,62,65,84.53,1450040A,1.0000000000000002
3865,62,65,84.53,1450016A,0.9999999999999998
3866,62,65,84.53,1450113A,1.0
3867,62,65,84.53,3850233A,1.0
3868,62,65,84.53,9002555B,1.0000000000000004
3869,62,65,84.53,9002549A,1.0000000000000004
3870,62,65,84.53,9001780A,0.9999999999999999
3871,62,65,84.53,9001117A,1.0000000000000002
3872,62,65,84.53,9001853A,1.0
3873,62,65,84.53,9001587A,0.9999999999999999
3874,62,65,84.53,9002551A,1.0
3876,66,69,643.64,3850058A,0.9984726552027897
3877,62,65,84.53,3850555A,1.0
3878,62,65,84.53,9001042A,1.0
3880,66,69,643.64,3850166B,0.9985177788061597
3882,63,66,145.05,7150017A,0.9992826976073185
3883,62,65,84.53,1450026A,1.0
3884,62,65,84.53,1450030A,0.9999999999999996
3885,62,65,84.53,1450033A,0.9999999999999991
3886,62,65,84.53,1450029A,0.9999999999999993
3887,62,65,84.53,7680006A,0.9999999999999991
3888,62,65,84.53,9001473A,0.9882354697527943
3891,66,69,643.64,3850368A,0.9993937967811856
3892,62,65,84.53,3850020A,0.9999999999999999
3893,62,65,84.53,3850024A,1.0000000000000004
3894,62,65,84.53,3850345B,1.0
3895,62,65,84.53,3850026D,0.9999999999999998
3896,62,65,84.53,3850026A,1.0
3897,62,65,84.53,9000622A,0.9999999999999997
3898,62,65,84.53,3850001C,1.0000000000000002
3899,62,65,84.53,9003663A,0.9983573257311588
3901,62,65,84.53,9002616A,0.9894319611707859
3903,62,65,84.53,9002633A,0.9605854986129416
3905,62,65,84.53,9008296A,0.9999999999999996
3906,62,65,84.53,9000953A,0.9974161392132427
3908,62,65,84.53,9001602B,0.9999999999999998
3909,62,65,84.53,9002630A,0.9894326956899491
3911,62,65,84.53,9002618A,0.9999999999999997
3912,62,65,84.53,9002636A,0.9999999999999996
3913,62,65,84.53,9001384A,1.0
3914,62,65,84.53,9000995A,0.9999999999999997
3915,62,65,84.53,9000994A,0.9999999999999998
3916,62,65,84.53,9002621A,0.9004573677181102
3918,62,65,84.53,9002620B,0.9999999999999999
3919,62,65,84.53,9003742A,0.9998424625782916
3922,66,69,643.64,3850415A,0.9984151609029617
3924,66,69,643.64,3850059A,0.9977433724505657
3925,62,65,84.53,7850008A,1.0000000000000009
3926,62,65,84.53,1030017A,0.9999999999999997
3927,62,65,84.53,7690002A,1.0000000000000002
3928,62,65,84.53,7690001A,1.0
3929,62,65,84.53,1030110A,1.0000000000000007
3930,62,65,84.53,0450004A,1.0000000000000002
3931,62,65,84.53,1960032A,1.0
3932,62,65,84.53,1030014A,0.9999999999999999
3933,62,65,84.53,7850050A,1.0000000000000002
3934,62,65,84.53,7850024A,1.0000000000000007
3935,62,65,84.53,7850015A,1.0000000000000004
3936,62,65,84.53,1800021A,1.0000000000000002
3937,62,65,84.53,9000726A,0.9999999999999992
3938,62,65,84.53,9003899A,0.9666504716306633
3940,62,65,84.53,9001005A,0.9978336844088682
3942,62,65,84.53,9006376A,0.9987597662539368
3945,63,66,145.05,7150057A,0.996821409414024
3946,62,65,84.53,1960006A,1.0000000000000002
3948,63,66,145.05,2500013A,0.9990815468996754
3950,63,66,145.05,2500030A,0.9907929236418227
3951,63,66,145.05,7150106A,0.9999999999999993
3952,63,66,145.05,7150132A,1.0000000000000004
3953,63,66,145.05,7150024A,1.0000000000000004
3954,63,66,145.05,7150082A,1.0000000000000007
3955,63,66,145.05,7150104A,1.0000000000000007
3956,63,66,145.05,7150131A,0.9999999999999994
3957,63,66,145.05,7150092B,1.0000000000000004
3958,63,66,145.05,7150112B,0.9999999999999997
3959,63,66,145.05,9006361B,1.0000000000000002
3960,63,66,145.05,9004215A,1.0000000000000004
3961,63,66,145.05,4100027A,1.0
3962,63,66,145.05,5550093B,0.9999999999999996
3963,63,66,145.05,7150007B,0.9999999999999988
3964,63,66,145.05,5550017A,1.0
3965,63,66,145.05,5550094A,1.0000000000000002
3966,63,66,145.05,7150097A,0.9999999999999994
3967,63,66,145.05,7150094A,0.9999999999999999
3968,63,66,145.05,5550019A,1.0000000000000002
3969,63,66,145.05,4100014A,0.9999999999999998
3970,63,66,145.05,5550029A,0.9999999999999998
3971,63,66,145.05,4100034A,1.0000000000000002
3972,63,66,145.05,4100012A,0.999999999999999
3973,63,66,145.05,4100048A,0.9999999999999987
3974,63,66,145.05,5550071A,1.0000000000000002
3975,63,66,145.05,5550014A,1.0000000000000007
3976,63,66,145.05,5550069A,0.9999999999999994
3977,63,66,145.05,5550036A,0.9999999999999999
3978,63,66,145.05,4100017A,0.9999999999999997
3979,63,66,145.05,5550063A,1.0000000000000004
3980,63,66,145.05,5550092A,0.9999999999999999
3981,63,66,145.05,5550005A,1.0
3982,63,66,145.05,4100007A,0.9999999999999996
3983,63,66,145.05,5550015A,0.9999999999999997
3984,63,66,145.05,4100050A,1.0
3985,63,66,145.05,4100040A,1.0000000000000002
3986,63,66,145.05,4100023A,0.9999999999999996
3987,63,66,145.05,5550038A,1.0
3988,63,66,145.05,5550026A,1.0000000000000007
3989,63,66,145.05,5530081A,1.0
3990,63,66,145.05,5530086A,1.0000000000000004
3991,63,66,145.05,9006387A,0.9999999999999999
3992,63,66,145.05,9006359A,1.0000000000000009
3993,63,66,145.05,9006388A,0.9999999999999991
3994,63,66,145.05,5530009A,1.0000000000000002
3995,63,66,145.05,3350001A,0.9999999999999993
3996,63,66,145.05,7150098E,1.0
3997,63,66,145.05,5530003A,1.0
3998,63,66,145.05,7150069A,1.0
3999,63,66,145.05,5730005A,1.0000000000000002
4000,63,66,145.05,5530016A,0.9999999999999997
4001,63,66,145.05,5530002A,0.9999999999999997
4002,63,66,145.05,5530055B,0.9999999999999992
4003,63,66,145.05,5700001A,1.0
4004,63,66,145.05,4850005A,0.9999999999999999
4005,63,66,145.05,5530041A,1.0000000000000007
4006,63,66,145.05,5530031A,0.9999999999999989
4007,63,66,145.05,5530026A,1.0000000000000004
4008,63,66,145.05,5050006A,1.0000000000000004
4009,63,66,145.05,5050012A,0.9999999999999996
4010,63,66,145.05,5530005A,1.0000000000000009
4011,63,66,145.05,5050002A,1.0000000000000007
4012,63,66,145.05,5530032A,1.0000000000000007
4013,63,66,145.05,5730011A,0.9999999999999994
4014,63,66,145.05,5050001A,0.9999999999999994
4015,63,66,145.05,5730003A,1.0000000000000004
4016,63,66,145.05,5530006A,0.9999999999999991
4017,63,66,145.05,5530042A,0.999999999999999
4018,63,66,145.05,9002452A,1.0
4019,63,66,145.05,2750016A,0.9999999999999996
4020,63,66,145.05,2750008A,1.0000000000000004
4021,63,66,145.05,2750014A,0.9999999999999998
4022,63,66,145.05,2750004A,1.0000000000000002
4023,63,66,145.05,2750003A,1.0
4024,63,66,145.05,3800003A,1.0000000000000004
4025,63,66,145.05,3800017A,1.0000000000000002
4026,63,66,145.05,3800020A,1.0000000000000004
4027,63,66,145.05,2080004B,1.0000000000000007
4028,63,66,145.05,7150064A,0.9999999999999997
4029,63,66,145.05,7150087A,1.0000000000000009
4030,63,66,145.05,7150125A,1.0000000000000004
4031,63,66,145.05,7150002A,1.0000000000000016
4032,63,66,145.05,7150049B,0.9999999999999999
4033,63,66,145.05,7150022A,0.9999999999999997
4034,63,66,145.05,7150137B,1.0
4035,63,66,145.05,7150008A,1.0000000000000009
4036,63,66,145.05,7150015A,1.0000000000000004
4037,63,66,145.05,7150056B,0.9999999999999999
4038,63,66,145.05,7150043A,1.0000000000000002
4039,63,66,145.05,7150161A,0.9999999999999999
4040,63,66,145.05,7150037A,1.0000000000000004
4041,63,66,145.05,7150050A,1.0000000000000007
4042,63,66,145.05,7150081B,1.0000000000000002
4043,63,66,145.05,7150038A,0.9999999999999996
4044,63,66,145.05,7150301A,1.0000000000000007
4045,63,66,145.05,7150046A,1.0
4046,63,66,145.05,3800005A,1.0000000000000002
4047,63,66,145.05,7150025A,0.9999999999999998
4048,63,66,145.05,7150048A,1.0000000000000002
4049,63,66,145.05,7150076A,1.0000000000000002
4050,63,66,145.05,2500026A,0.9999999999999998
4051,63,66,145.05,2500036B,0.9999999999999999
4052,63,66,145.05,2500035A,1.0
4053,63,66,145.05,2500063A,1.0000000000000002
4054,63,66,145.05,2500016A,0.9999999999999997
4056,66,69,643.64,3850650A,0.9762190856978035
4058,64,67,56.72,0400010A,0.9999999999999996
4059,64,67,56.72,0400006A,1.0000000000000004
4060,64,67,56.72,0400007A,0.9999999999999997
4061,64,67,56.72,2650005A,0.9989175061474435
4064,66,69,643.64,3850648A,0.9995305530990762
4065,64,67,56.72,1070026A,0.9999999999999999
4066,64,67,56.72,1070008A,0.9999999999999999
4067,64,67,56.72,1070032A,1.0000000000000002
4068,64,67,56.72,1070017A,1.0000000000000007
4069,64,67,56.72,1070009A,1.0
4070,64,67,56.72,1070011A,0.9999999999999991
4071,64,67,56.72,1070029A,0.9999999999999999
4072,66,69,643.64,3850070A,1.0000000000000007
4073,66,69,643.64,3850562A,1.0000000000000007
4074,66,69,643.64,3850055A,0.9999999999999996
4075,66,69,643.64,3850075A,1.0
4076,66,69,643.64,1030042B,1.0000000000000002
4077,66,69,643.64,1030038B,1.0000000000000009
4078,66,69,643.64,1030109A,1.0000000000000004
4079,66,69,643.64,1030049A,0.9999999999999996
4080,66,69,643.64,1030045A,1.0
4081,66,69,643.64,1030040A,0.9999999999999996
4082,66,69,643.64,1030025C,1.0
4083,66,69,643.64,1030026B,0.9999999999999991
4084,66,69,643.64,1030016A,0.9999999999999996
4085,66,69,643.64,1030029A,0.9999999999999997
4086,66,69,643.64,1030113A,1.0000000000000007
4087,66,69,643.64,1030027B,1.0000000000000002
4088,66,69,643.64,3850661B,1.0
4089,66,69,643.64,6450007A,1.0000000000000002
4090,66,69,643.64,6450006B,1.0000000000000002
4091,66,69,643.64,3850621A,1.0000000000000007
4092,66,69,643.64,3850248A,1.0000000000000004
4093,66,69,643.64,3850624A,0.9999999999999997
4094,66,69,643.64,3850617A,0.9999999999999998
4095,66,69,643.64,3850227A,1.0
4096,66,69,643.64,3850229A,0.9999999999999998
4097,66,69,643.64,3850135A,1.0
4098,66,69,643.64,3850660A,1.0
4099,66,69,643.64,3850091C,1.0
4100,66,69,643.64,3850101A,1.0000000000000002
4101,66,69,643.64,3850099A,1.0000000000000004
4102,66,69,643.64,3850092A,1.0000000000000002
4103,66,69,643.64,3850100A,0.9999999999999998
4104,66,69,643.64,3850103A,1.0000000000000004
4105,66,69,643.64,3850333A,0.9999999999999998
4106,66,69,643.64,3850259A,0.992762473110135
4108,66,69,643.64,3850271A,0.9999999999999994
4109,66,69,643.64,3850445A,0.9999999999999996
4110,66,69,643.64,3850255A,0.9999999999999998
4111,66,69,643.64,3850270A,0.9999999999999998
4112,66,69,643.64,3850215A,1.000000000000001
4113,66,69,643.64,3850324A,1.0000000000000004
4114,66,69,643.64,3850262A,1.0
4115,66,69,643.64,3850048A,1.0000000000000004
4116,66,69,643.64,3850294A,1.0000000000000004
4117,66,69,643.64,3850283A,1.0000000000000007
4118,66,69,643.64,6450003A,0.9999999999999988
4119,66,69,643.64,6450002A,0.9999999999999998
4120,66,69,643.64,6450009A,1.0
4121,66,69,643.64,0500001A,1.000000000000002
4122,66,69,643.64,3850611C,1.0000000000000002
4123,66,69,643.64,3850319A,0.9999999999999999
4124,66,69,643.64,3850047A,1.0000000000000004
4125,66,69,643.64,3850159A,0.9999999999999996
4126,66,69,643.64,3850158A,0.9999999999999998
4127,66,69,643.64,3850091A,1.0000000000000004
4128,66,69,643.64,3850593A,1.0000000000000009
4129,66,69,643.64,3850151A,1.0
4130,66,69,643.64,3850034D,1.0000000000000002
4131,66,69,643.64,3850040A,0.9999999999999996
4132,66,69,643.64,3850237A,0.9999999999999998
4133,66,69,643.64,3850362A,0.9999999999999998
4134,66,69,643.64,3850379A,1.0000000000000004
4135,66,69,643.64,3850072A,1.0000000000000004
4136,66,69,643.64,3850179A,1.0000000000000002
4137,66,69,643.64,3850594A,0.9999999999999996
4138,66,69,643.64,3850201A,0.9999999999999992
4139,66,69,643.64,3850002E,1.0000000000000004
4140,66,69,643.64,3850084F,1.0
4141,66,69,643.64,3850184A,1.0000000000000002
4142,66,69,643.64,3850309A,1.0
4143,66,69,643.64,3850251A,1.0000000000000002
4144,66,69,643.64,3850045A,1.0000000000000002
4145,66,69,643.64,3850183A,1.0000000000000004
4146,66,69,643.64,3850620A,1.0
4147,66,69,643.64,3850170A,1.0000000000000002
4148,66,69,643.64,3850021B,0.9999999999999996
4149,66,69,643.64,3850138A,0.9999999999999999
4150,66,69,643.64,3850110A,1.0000000000000004
4151,66,69,643.64,3850134A,0.9999999999999997
4152,66,69,643.64,3850164A,1.0000000000000002
4153,66,69,643.64,3850156A,1.0
4154,66,69,643.64,3850146A,1.0000000000000002
4155,66,69,643.64,3850133A,1.0000000000000002
4156,66,69,643.64,3850117A,1.0000000000000002
4157,66,69,643.64,3850071A,0.9999999999999997
4158,66,69,643.64,3850089A,1.0
4159,66,69,643.64,3850137A,0.9999999999999999
4160,66,69,643.64,3850123A,1.0
4161,66,69,643.64,3850530A,0.9999999999999993
4162,66,69,643.64,3850572A,1.0000000000000002
4163,66,69,643.64,3850702A,1.0000000000000002
4164,66,69,643.64,3850120A,1.0
4165,66,69,643.64,3850305A,1.0
4166,66,69,643.64,6210002A,1.0000000000000038
4167,66,69,643.64,3850399B,0.9999999999999992
4168,66,69,643.64,3850239B,1.0
4169,66,69,643.64,3850367A,0.9999999999999996
4170,66,69,643.64,3850010A,0.9999999999999998
4171,66,69,643.64,3850185A,1.0000000000000002
4172,66,69,643.64,3850577A,1.0000000000000002
4173,66,69,643.64,3850632A,0.9999999999999996
4174,66,69,643.64,3850559B,1.0000000000000004
4175,66,69,643.64,3850373A,0.9999999999999996
4176,66,69,643.64,3850563A,1.0000000000000002
4177,66,69,643.64,3850372A,1.0000000000000002
4178,66,69,643.64,3850591A,0.9999999999999998
4179,66,69,643.64,3850337A,0.9999999999999996
4180,66,69,643.64,3850007A,0.9999999999999998
4181,66,69,643.64,3850355C,1.0
4182,66,69,643.64,3850316A,0.9999999999999994
4183,66,69,643.64,3850082D,1.0000000000000004
4184,66,69,643.64,3850630A,0.9999999999999999
4185,66,69,643.64,3850065A,0.9999999999999999
4186,66,69,643.64,3850389D,0.9999999999999998
4187,66,69,643.64,3850389A,0.9999999999999993
4188,66,69,643.64,3850002A,1.0000000000000002
4189,66,69,643.64,3850295A,0.9983784501447939
4191,66,69,643.64,3850328A,1.0000000000000009
4192,66,69,643.64,3850639A,1.000000000000001
4193,66,69,643.64,3850110B,1.0000000000000002
4194,66,69,643.64,3850052A,0.9962655535177589
4196,66,69,643.64,3850321A,1.0000000000000002
4197,66,69,643.64,3850153A,0.9999999999999996
4198,66,69,643.64,6450008C,1.0
4199,66,69,643.64,0930001A,0.9999999999999997
4200,66,69,643.64,3850045C,1.0
4201,66,69,643.64,5960001A,0.9999999999999988
