COUNTY OF LOS ANGELES,STATEWIDE DIRECT PRIMARY ELECTION,6/7/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOVERNOR,Voter Nominated, , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,M SHELLENBERGER,FREDERIC C SCHULTZ,W W SANDERS III,REINETTE SENUM,LONNIE SORTOR,A M PEREZ-SERRATO,JAMES G HANINK,SHAWN COLLINS,HEATHER COLLINS,ANTHONY FANARA,SERGE FIANKAN,LUIS J RODRIGUEZ,LEO S ZACKY,BRADLEY ZINK,JENNY RAE LE ROUX,DAVID LOZANO,RONALD A ANDERSON,GAVIN NEWSOM,ROBERT C NEWMAN II,BRIAN DAHLE,JOEL VENTRESCA,MAJOR WILLIAMS,RON JONES,ANTHONY TRIMINO,DANIEL R MERCURI,CRISTIAN R MORALES,
EL MONTE,2100122A,362,284,N, ,VBM PORTION,204,6,0,0,3,2,10,0,8,0,2,0,2,0,0,2,1,1,129,4,13,2,4,0,5,0,0, 
EL MONTE,2100122A,362,284,N,1726,TOTAL,238,9,0,0,3,3,14,0,10,0,2,0,3,1,0,2,1,1,139,5,20,2,4,0,5,0,1, 
EL MONTE,2100125A,363,284,N, ,POLLING PLACE,72,3,0,0,0,2,8,0,6,0,2,0,2,2,0,4,3,0,24,0,8,0,0,0,5,0,1, 
EL MONTE,2100125A,363,284,N, ,VBM PORTION,266,4,2,0,0,3,10,1,6,0,1,0,7,0,0,0,0,2,191,2,8,2,0,0,7,0,1, 
EL MONTE,2100125A,363,284,N,2368,TOTAL,338,7,2,0,0,5,18,1,12,0,3,0,9,2,0,4,3,2,215,2,16,2,0,0,12,0,2, 
EL SEGUNDO,2250001A,364,378,N, ,POLLING PLACE,109,15,0,0,0,0,1,0,3,0,2,0,2,1,0,9,4,3,39,0,20,0,2,0,5,1,0, 
EL SEGUNDO,2250001A,364,378,N, ,VBM PORTION,644,39,6,3,2,0,3,2,6,1,2,1,22,1,0,12,14,4,378,4,97,12,10,0,10,3,3, 
EL SEGUNDO,2250001A,364,378,N,2158,TOTAL,753,54,6,3,2,0,4,2,9,1,4,1,24,2,0,21,18,7,417,4,117,12,12,0,15,4,3, 
EL SEGUNDO,2250004A,365,378,N, ,POLLING PLACE,147,20,0,0,0,1,2,0,7,0,0,0,1,2,1,2,4,4,45,1,40,1,4,1,7,0,0, 
EL SEGUNDO,2250004A,365,378,N, ,VBM PORTION,844,66,1,2,4,0,1,1,17,1,0,0,14,6,0,22,12,10,514,9,91,6,10,5,20,1,2, 
EL SEGUNDO,2250004A,365,378,N,2711,TOTAL,991,86,1,2,4,1,3,1,24,1,0,0,15,8,1,24,16,14,559,10,131,7,14,6,27,1,2, 
EL SEGUNDO,2250006A,366,378,N, ,POLLING PLACE,126,10,1,0,0,0,0,0,5,1,0,0,4,2,0,2,4,1,48,3,30,0,5,3,3,1,0, 
EL SEGUNDO,2250006A,366,378,N, ,VBM PORTION,718,60,2,7,4,0,4,1,12,3,1,0,13,3,3,14,4,9,388,6,115,9,5,1,21,2,2, 
EL SEGUNDO,2250006A,366,378,N,2133,TOTAL,844,70,3,7,4,0,4,1,17,4,1,0,17,5,3,16,8,10,436,9,145,9,10,4,24,3,2, 
EL SEGUNDO,2250011A,367,378,N, ,POLLING PLACE,97,23,0,0,1,0,0,0,2,1,0,0,0,0,1,0,3,0,30,1,26,1,1,0,5,0,0, 
EL SEGUNDO,2250011A,367,378,N, ,VBM PORTION,633,38,1,3,7,0,0,0,9,1,1,1,8,5,0,13,9,1,355,8,117,6,8,1,15,3,2, 
EL SEGUNDO,2250011A,367,378,N,1904,TOTAL,730,61,1,3,8,0,0,0,11,2,1,1,8,5,1,13,12,1,385,9,143,7,9,1,20,3,2, 
EL SEGUNDO,2250017A,368,378,N, ,POLLING PLACE,155,30,0,0,1,0,0,1,5,1,0,0,2,3,0,6,2,2,54,2,29,2,3,0,8,0,1, 
EL SEGUNDO,2250017A,368,378,N, ,VBM PORTION,924,58,4,2,7,5,1,1,9,6,1,1,28,4,2,19,9,10,544,7,145,12,6,4,9,2,1, 
EL SEGUNDO,2250017A,368,378,N,3352,TOTAL,1079,88,4,2,8,5,1,2,14,7,1,1,30,7,2,25,11,12,598,9,174,14,9,4,17,2,2, 
FLORENCE,2300002A,369,301,N, ,POLLING PLACE,65,1,1,0,0,0,14,0,1,0,1,0,3,0,0,0,3,1,32,0,1,0,0,0,5,0,0, 
FLORENCE,2300002A,369,301,N, ,VBM PORTION,206,1,0,3,0,2,12,1,5,2,3,0,4,2,1,2,5,0,139,0,7,2,0,0,0,0,3, 
FLORENCE,2300002A,369,301,N,2234,TOTAL,271,2,1,3,0,2,26,1,6,2,4,0,7,2,1,2,8,1,171,0,8,2,0,0,5,0,3, 
FLORENCE,2300004A,370,301,N, ,POLLING PLACE,55,3,0,0,0,0,3,1,4,0,1,0,1,1,0,0,0,0,34,0,2,1,0,1,0,0,0, 
FLORENCE,2300004A,370,301,N, ,VBM PORTION,223,2,0,0,0,0,8,0,3,1,3,0,12,0,0,3,1,0,158,0,2,1,0,1,2,0,0, 
FLORENCE,2300004A,370,301,N,2569,TOTAL,278,5,0,0,0,0,11,1,7,1,4,0,13,1,0,3,1,0,192,0,4,2,0,2,2,0,0, 
FLORENCE,2300008A,371,301,N, ,POLLING PLACE,46,1,0,0,0,0,6,0,2,0,2,0,1,2,0,0,1,0,27,0,1,0,0,0,2,0,0, 
FLORENCE,2300008A,371,301,N, ,VBM PORTION,208,0,0,0,0,0,7,1,3,3,1,0,4,2,0,1,7,0,146,1,0,0,0,0,0,0,2, 
FLORENCE,2300008A,371,301,N,2269,TOTAL,254,1,0,0,0,0,13,1,5,3,3,0,5,4,0,1,8,0,173,1,1,0,0,0,2,0,2, 
FLORENCE,2300010B,372,301,N, ,POLLING PLACE,43,0,0,0,0,0,6,1,2,0,1,0,1,0,0,0,0,1,20,1,0,1,0,2,2,1,2, 
FLORENCE,2300010B,372,301,N, ,VBM PORTION,207,8,0,0,0,2,3,0,1,0,1,0,7,0,0,1,3,1,149,0,1,4,1,0,5,0,0, 
FLORENCE,2300010B,372,301,N,2405,TOTAL,250,8,0,0,0,2,9,1,3,0,2,0,8,0,0,1,3,2,169,1,1,5,1,2,7,1,2, 
FLORENCE,2300013A,373,301,N, ,POLLING PLACE,47,0,0,0,0,2,2,0,3,0,0,0,0,0,0,3,0,0,33,2,0,0,0,0,1,0,0, 
FLORENCE,2300013A,373,301,N, ,VBM PORTION,231,2,0,0,0,0,9,1,4,0,2,1,8,0,1,0,0,4,172,0,3,2,0,0,1,3,0, 
FLORENCE,2300013A,373,301,N,2432,TOTAL,278,2,0,0,0,2,11,1,7,0,2,1,8,0,1,3,0,4,205,2,3,2,0,0,2,3,0, 
FLORENCE,2300019A,374,301,N, ,POLLING PLACE,26,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0, 
FLORENCE,2300019A,374,301,N, ,VBM PORTION,110,0,0,1,0,0,2,0,2,0,0,0,5,0,0,0,1,0,83,1,0,0,0,0,0,0,0, 
FLORENCE,2300019A,374,301,N,1263,TOTAL,136,1,0,1,0,0,7,0,2,2,0,0,5,0,0,0,1,0,101,1,0,0,0,0,0,0,0, 
FLORENCE,2300025A,375,301,N, ,POLLING PLACE,61,0,0,0,1,1,11,1,0,1,0,0,1,2,0,0,0,0,33,1,0,1,0,0,4,1,1, 
FLORENCE,2300025A,375,301,N, ,VBM PORTION,181,0,0,4,1,0,4,0,6,0,1,0,3,1,0,6,4,0,121,0,7,0,1,0,3,0,2, 
FLORENCE,2300025A,375,301,N,2315,TOTAL,242,0,0,4,2,1,15,1,6,1,1,0,4,3,0,6,4,0,154,1,7,1,1,0,7,1,3, 
FLORENCE,2300030A,376,301,N, ,POLLING PLACE,35,0,0,0,0,0,8,2,1,0,2,0,2,0,0,0,0,0,14,0,0,1,0,1,4,0,0, 
FLORENCE,2300030A,376,301,N, ,VBM PORTION,144,1,0,0,0,0,16,0,1,3,0,0,3,0,0,1,4,0,93,0,7,2,0,0,1,1,0, 
FLORENCE,2300030A,376,301,N,1647,TOTAL,179,1,0,0,0,0,24,2,2,3,2,0,5,0,0,1,4,0,107,0,7,3,0,1,5,1,0, 
FLORENCE,2300034A,6282,301,Y, ,POLLING PLACE,8,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,1,0,0, 
FLORENCE,2300034A,6282,301,Y, ,VBM PORTION,49,0,0,0,0,0,6,0,1,1,0,0,1,0,0,2,2,0,23,0,0,0,0,0,2,0,0, 
FLORENCE,2300034A,6282,301,Y,630,TOTAL,57,0,0,0,0,1,6,0,1,1,0,0,3,0,0,2,2,0,27,0,0,0,0,0,3,0,0, 
FLORENCE,2300040A,377,301,N, ,POLLING PLACE,49,5,0,1,0,2,5,0,0,0,1,0,3,0,0,0,1,1,19,2,5,0,0,2,2,0,0, 
FLORENCE,2300040A,377,301,N, ,VBM PORTION,207,5,0,0,0,0,7,0,2,1,3,0,4,0,0,2,4,0,153,2,6,1,0,0,3,0,0, 
FLORENCE,2300040A,377,301,N,2449,TOTAL,256,10,0,1,0,2,12,0,2,1,4,0,7,0,0,2,5,1,172,4,11,1,0,2,5,0,0, 
FLORENCE,2300042A,378,301,N, ,POLLING PLACE,53,3,0,0,2,2,4,0,1,0,1,0,1,0,0,0,0,1,23,1,2,1,1,0,1,1,1, 
FLORENCE,2300042A,378,301,N, ,VBM PORTION,145,0,1,0,0,0,11,2,6,1,0,0,11,0,0,2,1,0,94,0,3,0,0,0,3,0,1, 
FLORENCE,2300042A,378,301,N,2389,TOTAL,198,3,1,0,2,2,15,2,7,1,1,0,12,0,0,2,1,1,117,1,5,1,1,0,4,1,2, 
FLORENCE,2300047A,379,301,N, ,POLLING PLACE,52,0,1,0,0,0,9,1,0,0,2,0,0,0,0,1,1,0,36,1,0,0,0,0,0,0,0, 
FLORENCE,2300047A,379,301,N, ,VBM PORTION,164,8,0,0,0,0,5,0,3,0,3,0,6,0,0,0,1,0,104,3,2,2,0,0,2,0,0, 
FLORENCE,2300047A,379,301,N,2472,TOTAL,216,8,1,0,0,0,14,1,3,0,5,0,6,0,0,1,2,0,140,4,2,2,0,0,2,0,0, 
FOOTHILL,2350023A,6283,66,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
FOOTHILL,2350023A,6283,66,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
FOOTHILL,2350023A,6283,66,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
FOOTHILL,2350024A,6284,50,Y, ,POLLING PLACE,67,11,0,0,0,0,1,0,3,0,0,0,0,3,0,0,4,1,9,2,23,1,0,0,7,1,0, 
FOOTHILL,2350024A,6284,50,Y, ,VBM PORTION,219,19,0,1,0,0,1,0,4,0,0,0,4,3,0,5,7,2,105,6,36,2,0,0,18,0,2, 
FOOTHILL,2350024A,6284,50,Y,886,TOTAL,286,30,0,1,0,0,2,0,7,0,0,0,4,6,0,5,11,3,114,8,59,3,0,0,25,1,2, 
FOOTHILL,2350025A,6285,50,Y, ,POLLING PLACE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0, 
FOOTHILL,2350025A,6285,50,Y, ,VBM PORTION,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,1,0,0,0,0, 
FOOTHILL,2350025A,6285,50,Y,57,TOTAL,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,8,0,1,0,0,0,0, 
FOOTHILL,2350026A,6286,66,Y, ,POLLING PLACE,20,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5,0,9,0,0,0,0,0,0, 
FOOTHILL,2350026A,6286,66,Y, ,VBM PORTION,173,16,0,0,1,0,0,2,3,0,0,0,0,0,0,9,4,2,91,2,24,1,3,2,6,0,0, 
FOOTHILL,2350026A,6286,66,Y,492,TOTAL,193,18,0,0,1,0,0,2,4,0,0,0,0,0,0,10,5,2,96,2,33,1,3,2,6,0,0, 
FOOTHILL,2350026D,6287,43,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
FOOTHILL,2350026D,6287,43,Y, ,VBM PORTION,26,0,0,0,2,0,0,0,2,0,2,0,0,1,0,0,0,0,17,0,0,1,1,0,0,0,0, 
FOOTHILL,2350026D,6287,43,Y,83,TOTAL,26,0,0,0,2,0,0,0,2,0,2,0,0,1,0,0,0,0,17,0,0,1,1,0,0,0,0, 
FOOTHILL,2350031B,6288,50,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
FOOTHILL,2350031B,6288,50,Y, ,VBM PORTION,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0, 
FOOTHILL,2350031B,6288,50,Y,41,TOTAL,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0, 
FRANKLIN,2400001A,6289,175,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
FRANKLIN,2400001A,6289,175,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
FRANKLIN,2400001A,6289,175,Y,1,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GARDENA,2500002A,380,312,N, ,POLLING PLACE,115,4,1,0,0,0,0,0,0,2,5,0,2,5,0,1,0,0,80,0,6,1,0,0,1,0,0, 
GARDENA,2500002A,380,312,N, ,VBM PORTION,579,2,1,3,0,0,0,0,2,1,4,1,5,0,0,3,1,1,505,0,12,3,0,1,0,0,0, 
GARDENA,2500002A,380,312,N,2017,TOTAL,694,6,2,3,0,0,0,0,2,3,9,1,7,5,0,4,1,1,585,0,18,4,0,1,1,0,0, 
GARDENA,2500002B,6290,312,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GARDENA,2500002B,6290,312,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GARDENA,2500002B,6290,312,Y,5,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GARDENA,2500003A,381,384,N, ,POLLING PLACE,72,3,0,0,1,0,0,0,2,0,0,0,0,0,0,4,5,5,39,0,8,0,0,1,2,0,0, 
GARDENA,2500003A,381,384,N, ,VBM PORTION,375,8,2,2,1,1,2,1,4,0,0,0,1,1,1,21,10,4,244,1,39,6,0,3,0,2,0, 
GARDENA,2500003A,381,384,N,1760,TOTAL,447,11,2,2,2,1,2,1,6,0,0,0,1,1,1,25,15,9,283,1,47,6,0,4,2,2,0, 
GARDENA,2500004A,382,312,N, ,POLLING PLACE,81,1,0,1,0,0,1,1,1,4,1,0,0,0,0,0,1,0,65,0,1,0,0,0,1,0,0, 
GARDENA,2500004A,382,312,N, ,VBM PORTION,350,0,0,0,1,0,0,0,0,1,1,1,4,0,0,0,0,0,320,0,2,2,0,0,2,1,0, 
GARDENA,2500004A,382,312,N,1407,TOTAL,431,1,0,1,1,0,1,1,1,5,2,1,4,0,0,0,1,0,385,0,3,2,0,0,3,1,0, 
GARDENA,2500006A,383,384,N, ,POLLING PLACE,78,2,0,0,0,0,0,0,0,1,0,0,0,0,2,6,3,1,35,0,23,0,0,0,3,2,0, 
GARDENA,2500006A,383,384,N, ,VBM PORTION,458,17,3,2,2,0,4,1,4,1,0,0,8,4,1,26,10,6,269,2,55,3,4,2,12,1,0, 
GARDENA,2500006A,383,384,N,1912,TOTAL,536,19,3,2,2,0,4,1,4,2,0,0,8,4,3,32,13,7,304,2,78,3,4,2,15,3,0, 
GARDENA,2500007B,6291,312,Y, ,POLLING PLACE,48,0,0,0,0,0,0,1,0,1,2,0,1,0,1,0,0,0,35,1,0,0,0,0,0,2,0, 
GARDENA,2500007B,6291,312,Y, ,VBM PORTION,279,0,0,1,0,0,0,0,0,0,2,0,7,2,0,6,1,1,234,0,3,4,2,1,3,0,0, 
GARDENA,2500007B,6291,312,Y,1044,TOTAL,327,0,0,1,0,0,0,1,0,1,4,0,8,2,1,6,1,1,269,1,3,4,2,1,3,2,0, 
GARDENA,2500009A,6292,312,Y, ,POLLING PLACE,57,2,1,0,0,0,0,0,0,3,1,0,0,0,0,3,0,1,39,0,2,0,0,0,1,0,0, 
GARDENA,2500009A,6292,312,Y, ,VBM PORTION,305,1,0,0,0,0,0,0,2,0,0,1,3,0,0,3,2,0,270,0,6,0,1,1,0,0,0, 
GARDENA,2500009A,6292,312,Y,1298,TOTAL,362,3,1,0,0,0,0,0,2,3,1,1,3,0,0,6,2,1,309,0,8,0,1,1,1,0,0, 
GARDENA,2500012A,384,384,N, ,POLLING PLACE,121,5,0,0,1,0,1,1,1,1,1,0,6,0,0,7,6,6,59,1,13,3,3,0,2,0,1, 
GARDENA,2500012A,384,384,N, ,VBM PORTION,565,15,2,2,0,0,7,1,4,0,0,0,8,8,0,19,8,2,404,1,34,7,3,1,14,1,1, 
GARDENA,2500012A,384,384,N,3230,TOTAL,686,20,2,2,1,0,8,2,5,1,1,0,14,8,0,26,14,8,463,2,47,10,6,1,16,1,2, 
GARDENA,2500013A,385,384,N, ,POLLING PLACE,93,6,0,1,0,1,0,1,0,0,0,0,0,0,0,6,5,4,45,1,11,1,3,1,1,1,2, 
GARDENA,2500013A,385,384,N, ,VBM PORTION,700,5,1,0,0,0,6,0,20,2,0,0,7,2,6,21,15,10,441,8,88,6,1,1,10,4,1, 
GARDENA,2500013A,385,384,N,3165,TOTAL,793,11,1,1,0,1,6,1,20,2,0,0,7,2,6,27,20,14,486,9,99,7,4,2,11,5,3, 
GARDENA,2500023A,386,384,N, ,POLLING PLACE,70,0,1,0,0,0,1,1,0,0,0,0,1,0,0,3,3,1,48,0,5,0,2,0,1,1,0, 
GARDENA,2500023A,386,384,N, ,VBM PORTION,563,8,1,1,4,0,4,1,7,2,4,0,21,0,2,17,10,2,393,7,33,2,3,2,3,1,0, 
GARDENA,2500023A,386,384,N,3005,TOTAL,633,8,2,1,4,0,5,2,7,2,4,0,22,0,2,20,13,3,441,7,38,2,5,2,4,2,0, 
GARDENA,2500024A,387,312,N, ,POLLING PLACE,74,1,0,0,0,0,1,0,2,1,2,0,0,2,0,7,2,1,43,1,6,0,1,1,2,0,0, 
GARDENA,2500024A,387,312,N, ,VBM PORTION,368,2,0,0,2,1,1,0,4,1,1,1,3,3,0,5,2,2,299,0,23,2,0,0,1,1,0, 
GARDENA,2500024A,387,312,N,2104,TOTAL,442,3,0,0,2,1,2,0,6,2,3,1,3,5,0,12,4,3,342,1,29,2,1,1,3,1,0, 
GARDENA,2500028B,388,384,N, ,POLLING PLACE,106,3,0,0,1,0,2,0,4,0,0,0,1,1,0,6,2,3,49,2,15,1,0,1,5,1,2, 
GARDENA,2500028B,388,384,N, ,VBM PORTION,586,11,2,3,2,0,4,0,10,3,2,0,13,2,2,29,4,4,382,8,34,9,0,1,16,3,3, 
GARDENA,2500028B,388,384,N,2966,TOTAL,692,14,2,3,3,0,6,0,14,3,2,0,14,3,2,35,6,7,431,10,49,10,0,2,21,4,5, 
GARDENA,2500030A,6293,384,Y, ,POLLING PLACE,62,5,0,0,0,1,0,0,0,0,1,0,2,1,0,2,3,1,32,0,7,1,0,0,3,0,0, 
GARDENA,2500030A,6293,384,Y, ,VBM PORTION,481,16,0,1,0,0,0,0,12,0,0,0,15,3,1,32,6,9,309,6,34,6,3,0,8,0,0, 
GARDENA,2500030A,6293,384,Y,1941,TOTAL,543,21,0,1,0,1,0,0,12,0,1,0,17,4,1,34,9,10,341,6,41,7,3,0,11,0,0, 
GARDENA,2500034A,389,384,N, ,POLLING PLACE,82,2,0,0,0,0,0,1,1,0,1,0,1,0,0,5,4,1,45,0,9,1,2,1,2,0,0, 
GARDENA,2500034A,389,384,N, ,VBM PORTION,339,10,0,4,1,1,0,0,4,2,2,0,5,2,0,8,5,2,242,0,17,5,4,0,7,1,2, 
GARDENA,2500034A,389,384,N,1993,TOTAL,421,12,0,4,1,1,0,1,5,2,3,0,6,2,0,13,9,3,287,0,26,6,6,1,9,1,2, 
GARDENA,2500041A,390,312,N, ,POLLING PLACE,66,1,0,0,0,0,0,0,1,0,2,0,7,1,0,2,3,0,37,0,7,0,0,1,2,0,0, 
GARDENA,2500041A,390,312,N, ,VBM PORTION,312,2,0,0,0,0,1,0,1,2,1,0,4,1,0,3,2,0,250,2,11,0,3,1,7,0,0, 
GARDENA,2500041A,390,312,N,1995,TOTAL,378,3,0,0,0,0,1,0,2,2,3,0,11,2,0,5,5,0,287,2,18,0,3,2,9,0,0, 
GARDENA,2500043A,391,384,N, ,POLLING PLACE,86,6,0,1,1,0,1,0,1,1,0,0,1,2,1,3,4,3,37,0,15,1,1,1,4,1,0, 
GARDENA,2500043A,391,384,N, ,VBM PORTION,833,18,1,5,5,0,7,1,15,3,0,0,7,7,6,38,11,7,516,17,82,12,7,4,7,3,3, 
GARDENA,2500043A,391,384,N,3625,TOTAL,919,24,1,6,6,0,8,1,16,4,0,0,8,9,7,41,15,10,553,17,97,13,8,5,11,4,3, 
GARDENA,2500049A,392,384,N, ,POLLING PLACE,112,13,0,0,0,1,0,0,1,0,0,0,1,0,0,6,3,0,54,1,26,0,2,1,3,0,0, 
GARDENA,2500049A,392,384,N, ,VBM PORTION,564,25,2,1,4,0,5,0,7,3,0,0,7,2,0,22,20,7,357,3,55,3,1,1,7,0,2, 
GARDENA,2500049A,392,384,N,2310,TOTAL,676,38,2,1,4,1,5,0,8,3,0,0,8,2,0,28,23,7,411,4,81,3,3,2,10,0,2, 
GILMORE,2520001A,6294,169,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GILMORE,2520001A,6294,169,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GILMORE,2520001A,6294,169,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GLENDALE,2550002A,393,107,N, ,POLLING PLACE,204,19,1,1,1,0,0,0,6,3,1,0,2,4,0,18,0,0,60,2,58,0,7,4,9,3,0, 
GLENDALE,2550002A,393,107,N, ,VBM PORTION,878,55,0,0,8,0,1,1,5,3,0,0,21,4,0,43,0,0,514,17,127,9,10,6,19,2,1, 
GLENDALE,2550002A,393,107,N,2496,TOTAL,1082,74,1,1,9,0,1,1,11,6,1,0,23,8,0,61,0,0,574,19,185,9,17,10,28,5,1, 
GLENDALE,2550002C,6295,107,Y, ,POLLING PLACE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 
GLENDALE,2550002C,6295,107,Y, ,VBM PORTION,11,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,1,0,0,0,0, 
GLENDALE,2550002C,6295,107,Y,34,TOTAL,12,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,1,0,0,0,0, 
GLENDALE,2550003B,6296,106,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GLENDALE,2550003B,6296,106,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GLENDALE,2550003B,6296,106,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GLENDALE,2550004A,394,110,N, ,POLLING PLACE,122,11,0,0,0,1,0,0,2,0,0,0,2,0,0,11,0,1,45,4,27,0,7,0,3,0,3, 
GLENDALE,2550004A,394,110,N, ,VBM PORTION,631,27,6,1,2,1,1,2,9,1,0,0,14,1,1,23,3,0,353,22,99,2,12,4,12,5,2, 
GLENDALE,2550004A,394,110,N,2095,TOTAL,753,38,6,1,2,2,1,2,11,1,0,0,16,1,1,34,3,1,398,26,126,2,19,4,15,5,5, 
GLENDALE,2550007A,395,107,N, ,POLLING PLACE,163,16,1,1,0,0,0,0,5,3,0,0,0,2,0,22,2,0,44,9,33,1,7,1,11,0,0, 
GLENDALE,2550007A,395,107,N, ,VBM PORTION,985,48,2,1,1,0,3,3,13,2,3,0,20,8,2,47,3,3,622,21,91,8,17,4,25,2,2, 
GLENDALE,2550007A,395,107,N,2860,TOTAL,1148,64,3,2,1,0,3,3,18,5,3,0,20,10,2,69,5,3,666,30,124,9,24,5,36,2,2, 
GLENDALE,2550010A,6297,107,Y, ,POLLING PLACE,90,14,0,0,0,0,0,0,4,0,1,0,0,4,0,7,0,1,34,1,9,1,2,1,8,0,0, 
GLENDALE,2550010A,6297,107,Y, ,VBM PORTION,487,28,1,1,1,0,0,0,1,0,4,0,9,3,0,32,1,2,257,12,84,2,8,0,7,4,1, 
GLENDALE,2550010A,6297,107,Y,1370,TOTAL,577,42,1,1,1,0,0,0,5,0,5,0,9,7,0,39,1,3,291,13,93,3,10,1,15,4,1, 
GLENDALE,2550011A,396,107,N, ,POLLING PLACE,111,9,1,1,2,0,1,0,5,0,0,0,0,1,0,12,0,1,32,6,20,0,4,1,10,1,1, 
GLENDALE,2550011A,396,107,N, ,VBM PORTION,600,22,4,0,2,0,4,0,6,5,3,0,17,4,0,18,0,1,330,24,77,4,3,2,33,3,1, 
GLENDALE,2550011A,396,107,N,2051,TOTAL,711,31,5,1,4,0,5,0,11,5,3,0,17,5,0,30,0,2,362,30,97,4,7,3,43,4,2, 
GLENDALE,2550013A,6298,106,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GLENDALE,2550013A,6298,106,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GLENDALE,2550013A,6298,106,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GLENDALE,2550013C,6299,106,Y, ,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GLENDALE,2550013C,6299,106,Y, ,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GLENDALE,2550013C,6299,106,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
GLENDALE,2550016A,6300,107,Y, ,POLLING PLACE,14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,2,0,0,0,0,0,0, 
