Page: 2 of 35,,,,,,,,,,,3/27/2020 3:38:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE (Vote for  1) 
DEM  **** - Insufficient Turnout to Protect Voter Privacy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Election Day,2,175,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,134,175,,Total,0,0.00%,0,0.00%,23,17.42%,,0,0.00%,1,0.76%,,0,0.00%,0,0.00%,13,9.85%,17,12.88%,0,0.00%,2,1.52%,0,0.00%,0,0.00%,34,25.76%,0,0.00%,0,0.00%,9,6.82%,33,25.00%,0,0.00%,0,0.00%,132,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ALMO802 0,,,,ALMO802 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,98,135,,Vote By Mail,0,0.00%,0,0.00%,14,14.43%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,3,3.09%,16,16.49%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,32,32.99%,0,0.00%,0,0.00%,3,3.09%,28,28.87%,1,1.03%,0,0.00%,97,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,4,135,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,102,135,,Total,0,0.00%,0,0.00%,14,13.86%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,3,2.97%,16,15.84%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,34,33.66%,0,0.00%,0,0.00%,3,2.97%,30,29.70%,1,0.99%,0,0.00%,101,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ALMO803 0,,,,ALMO803 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,2,2,,Vote By Mail,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Election Day,0,2,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,2,2,,Total,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
ALMO804 0,,,,ALMO804 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,166,214,,Vote By Mail,0,0.00%,0,0.00%,25,15.24%,,0,0.00%,2,1.22%,,0,0.00%,0,0.00%,7,4.27%,25,15.24%,0,0.00%,4,2.44%,0,0.00%,0,0.00%,33,20.12%,0,0.00%,0,0.00%,11,6.71%,55,33.54%,2,1.22%,0,0.00%,164,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,2,214,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,168,214,,Total,0,0.00%,0,0.00%,25,15.06%,,0,0.00%,2,1.20%,,0,0.00%,0,0.00%,7,4.22%,25,15.06%,0,0.00%,4,2.41%,0,0.00%,0,0.00%,34,20.48%,0,0.00%,0,0.00%,11,6.63%,56,33.73%,2,1.20%,0,0.00%,166,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ALMO805 0,,,,ALMO805 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,119,156,,Vote By Mail,0,0.00%,0,0.00%,28,23.73%,,1,0.85%,0,0.00%,,0,0.00%,0,0.00%,10,8.47%,23,19.49%,0,0.00%,3,2.54%,1,0.85%,0,0.00%,23,19.49%,0,0.00%,0,0.00%,8,6.78%,21,17.80%,0,0.00%,0,0.00%,118,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,2,156,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,121,156,,Total,0,0.00%,0,0.00%,28,23.33%,,1,0.83%,0,0.00%,,0,0.00%,0,0.00%,10,8.33%,24,20.00%,0,0.00%,3,2.50%,1,0.83%,0,0.00%,23,19.17%,0,0.00%,0,0.00%,8,6.67%,22,18.33%,0,0.00%,0,0.00%,120,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ALMO806 0,,,,ALMO806 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,162,219,,Vote By Mail,0,0.00%,0,0.00%,28,17.39%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,6,3.73%,24,14.91%,0,0.00%,4,2.48%,0,0.00%,0,0.00%,34,21.12%,0,0.00%,0,0.00%,13,8.07%,52,32.30%,0,0.00%,0,0.00%,161,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,0,219,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,162,219,,Total,0,0.00%,0,0.00%,28,17.39%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,6,3.73%,24,14.91%,0,0.00%,4,2.48%,0,0.00%,0,0.00%,34,21.12%,0,0.00%,0,0.00%,13,8.07%,52,32.30%,0,0.00%,0,0.00%,161,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ALMO807 0,,,,ALMO807 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,95,119,,Vote By Mail,0,0.00%,0,0.00%,13,13.68%,,0,0.00%,1,1.05%,,0,0.00%,0,0.00%,11,11.58%,11,11.58%,0,0.00%,1,1.05%,0,0.00%,0,0.00%,16,16.84%,0,0.00%,0,0.00%,7,7.37%,34,35.79%,1,1.05%,0,0.00%,95,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,0,119,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,95,119,,Total,0,0.00%,0,0.00%,13,13.68%,,0,0.00%,1,1.05%,,0,0.00%,0,0.00%,11,11.58%,11,11.58%,0,0.00%,1,1.05%,0,0.00%,0,0.00%,16,16.84%,0,0.00%,0,0.00%,7,7.37%,34,35.79%,1,1.05%,0,0.00%,95,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ALMO808 0,,,,ALMO808 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,0,1,,Vote By Mail,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Election Day,0,1,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,0,1,,Total,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
ALMO809 0,,,,ALMO809 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,12,22,,Vote By Mail,0,0.00%,0,0.00%,1,8.33%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,1,8.33%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,7,58.33%,0,0.00%,0,0.00%,2,16.67%,1,8.33%,0,0.00%,0,0.00%,12,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,0,22,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,12,22,,Total,0,0.00%,0,0.00%,1,8.33%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,1,8.33%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,7,58.33%,0,0.00%,0,0.00%,2,16.67%,1,8.33%,0,0.00%,0,0.00%,12,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ALMO810 0,,,,ALMO810 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,2,4,,Vote By Mail,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Election Day,0,4,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,2,4,,Total,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
ALMO811 0,,,,ALMO811 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,0,0,,Vote By Mail,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Election Day,0,0,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,0,0,,Total,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
ANTI101,,,,ANTI101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,60,238,,Vote By Mail,0,0.00%,0,0.00%,3,5.00%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,2,3.33%,20,33.33%,2,3.33%,4,6.67%,0,0.00%,1,1.67%,10,16.67%,0,0.00%,0,0.00%,1,1.67%,15,25.00%,2,3.33%,0,0.00%,60,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,35,238,,Election Day,0,0.00%,0,0.00%,1,3.13%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,17,53.13%,0,0.00%,2,6.25%,1,3.13%,0,0.00%,5,15.63%,0,0.00%,0,0.00%,0,0.00%,6,18.75%,0,0.00%,0,0.00%,32,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,95,238,,Total,0,0.00%,0,0.00%,4,4.35%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,2,2.17%,37,40.22%,2,2.17%,6,6.52%,1,1.09%,1,1.09%,15,16.30%,0,0.00%,0,0.00%,1,1.09%,21,22.83%,2,2.17%,0,0.00%,92,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ANTI102 0,,,,ANTI102 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,221,705,,Vote By Mail,0,0.00%,0,0.00%,6,2.80%,,0,0.00%,2,0.93%,,0,0.00%,1,0.47%,11,5.14%,60,28.04%,1,0.47%,10,4.67%,2,0.93%,0,0.00%,44,20.56%,0,0.00%,1,0.47%,7,3.27%,66,30.84%,3,1.40%,0,0.00%,214,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,106,705,,Election Day,0,0.00%,0,0.00%,6,5.77%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,43,41.35%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,9,8.65%,0,0.00%,0,0.00%,0,0.00%,43,41.35%,3,2.88%,0,0.00%,104,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,327,705,,Total,0,0.00%,0,0.00%,12,3.77%,,0,0.00%,2,0.63%,,0,0.00%,1,0.31%,11,3.46%,103,32.39%,1,0.31%,10,3.14%,2,0.63%,0,0.00%,53,16.67%,0,0.00%,1,0.31%,7,2.20%,109,34.28%,6,1.89%,0,0.00%,318,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ANTI103,,,,ANTI103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,160,655,,Vote By Mail,0,0.00%,0,0.00%,15,9.55%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,1,0.64%,63,40.13%,0,0.00%,14,8.92%,0,0.00%,0,0.00%,18,11.46%,0,0.00%,0,0.00%,2,1.27%,42,26.75%,2,1.27%,0,0.00%,157,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,98,655,,Election Day,1,1.03%,0,0.00%,10,10.31%,,0,0.00%,0,0.00%,,0,0.00%,1,1.03%,0,0.00%,41,42.27%,0,0.00%,1,1.03%,0,0.00%,1,1.03%,6,6.19%,0,0.00%,0,0.00%,0,0.00%,36,37.11%,0,0.00%,0,0.00%,97,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,258,655,,Total,1,0.39%,0,0.00%,25,9.84%,,0,0.00%,0,0.00%,,0,0.00%,1,0.39%,1,0.39%,104,40.94%,0,0.00%,15,5.91%,0,0.00%,1,0.39%,24,9.45%,0,0.00%,0,0.00%,2,0.79%,78,30.71%,2,0.79%,0,0.00%,254,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ANTI104 0,,,,ANTI104 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,246,753,,Vote By Mail,0,0.00%,0,0.00%,19,8.12%,,1,0.43%,2,0.85%,,0,0.00%,0,0.00%,5,2.14%,83,35.47%,0,0.00%,13,5.56%,0,0.00%,0,0.00%,39,16.67%,0,0.00%,0,0.00%,6,2.56%,66,28.21%,0,0.00%,0,0.00%,234,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,104,753,,Election Day,0,0.00%,0,0.00%,12,11.54%,,0,0.00%,0,0.00%,,1,0.96%,0,0.00%,0,0.00%,41,39.42%,0,0.00%,4,3.85%,0,0.00%,0,0.00%,9,8.65%,0,0.00%,1,0.96%,0,0.00%,36,34.62%,0,0.00%,0,0.00%,104,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,350,753,,Total,0,0.00%,0,0.00%,31,9.17%,,1,0.30%,2,0.59%,,1,0.30%,0,0.00%,5,1.48%,124,36.69%,0,0.00%,17,5.03%,0,0.00%,0,0.00%,48,14.20%,0,0.00%,1,0.30%,6,1.78%,102,30.18%,0,0.00%,0,0.00%,338,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ANTI105,,,,ANTI105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,193,606,,Vote By Mail,0,0.00%,0,0.00%,6,3.17%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,7,3.70%,60,31.75%,0,0.00%,12,6.35%,0,0.00%,0,0.00%,28,14.81%,0,0.00%,1,0.53%,6,3.17%,69,36.51%,0,0.00%,0,0.00%,189,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,109,606,,Election Day,0,0.00%,0,0.00%,5,4.67%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,1,0.93%,51,47.66%,0,0.00%,2,1.87%,0,0.00%,0,0.00%,14,13.08%,0,0.00%,0,0.00%,0,0.00%,34,31.78%,0,0.00%,0,0.00%,107,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,302,606,,Total,0,0.00%,0,0.00%,11,3.72%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,8,2.70%,111,37.50%,0,0.00%,14,4.73%,0,0.00%,0,0.00%,42,14.19%,0,0.00%,1,0.34%,6,2.03%,103,34.80%,0,0.00%,0,0.00%,296,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ANTI106,,,,ANTI106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,181,524,,Vote By Mail,0,0.00%,0,0.00%,10,5.65%,,0,0.00%,2,1.13%,,1,0.56%,0,0.00%,5,2.82%,61,34.46%,0,0.00%,8,4.52%,0,0.00%,0,0.00%,20,11.30%,0,0.00%,0,0.00%,9,5.08%,60,33.90%,1,0.56%,0,0.00%,177,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,76,524,,Election Day,0,0.00%,0,0.00%,5,6.58%,,0,0.00%,1,1.32%,,0,0.00%,0,0.00%,0,0.00%,32,42.11%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,7,9.21%,0,0.00%,1,1.32%,0,0.00%,30,39.47%,0,0.00%,0,0.00%,76,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,257,524,,Total,0,0.00%,0,0.00%,15,5.93%,,0,0.00%,3,1.19%,,1,0.40%,0,0.00%,5,1.98%,93,36.76%,0,0.00%,8,3.16%,0,0.00%,0,0.00%,27,10.67%,0,0.00%,1,0.40%,9,3.56%,90,35.57%,1,0.40%,0,0.00%,253,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ANTI107,,,,ANTI107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,212,611,,Vote By Mail,0,0.00%,0,0.00%,13,6.28%,,0,0.00%,1,0.48%,,0,0.00%,0,0.00%,1,0.48%,79,38.16%,0,0.00%,10,4.83%,0,0.00%,0,0.00%,27,13.04%,0,0.00%,0,0.00%,7,3.38%,66,31.88%,3,1.45%,0,0.00%,207,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,78,611,,Election Day,0,0.00%,0,0.00%,2,2.63%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,38,50.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,2,2.63%,0,0.00%,0,0.00%,0,0.00%,34,44.74%,0,0.00%,0,0.00%,76,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,290,611,,Total,0,0.00%,0,0.00%,15,5.30%,,0,0.00%,1,0.35%,,0,0.00%,0,0.00%,1,0.35%,117,41.34%,0,0.00%,10,3.53%,0,0.00%,0,0.00%,29,10.25%,0,0.00%,0,0.00%,7,2.47%,100,35.34%,3,1.06%,0,0.00%,283,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ANTI108 0,,,,ANTI108 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,315,710,,Vote By Mail,1,0.33%,0,0.00%,40,13.29%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,4,1.33%,83,27.57%,0,0.00%,21,6.98%,0,0.00%,1,0.33%,62,20.60%,0,0.00%,0,0.00%,23,7.64%,63,20.93%,3,1.00%,0,0.00%,301,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,96,710,,Election Day,0,0.00%,0,0.00%,4,4.17%,,0,0.00%,1,1.04%,,0,0.00%,0,0.00%,0,0.00%,31,32.29%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,8,8.33%,0,0.00%,0,0.00%,1,1.04%,51,53.13%,0,0.00%,0,0.00%,96,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,411,710,,Total,1,0.25%,0,0.00%,44,11.08%,,0,0.00%,1,0.25%,,0,0.00%,0,0.00%,4,1.01%,114,28.72%,0,0.00%,21,5.29%,0,0.00%,1,0.25%,70,17.63%,0,0.00%,0,0.00%,24,6.05%,114,28.72%,3,0.76%,0,0.00%,397,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ANTI109 0,,,,ANTI109 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,271,642,,Vote By Mail,0,0.00%,0,0.00%,25,9.29%,,0,0.00%,1,0.37%,,0,0.00%,0,0.00%,4,1.49%,73,27.14%,0,0.00%,15,5.58%,0,0.00%,0,0.00%,48,17.84%,0,0.00%,0,0.00%,4,1.49%,98,36.43%,1,0.37%,0,0.00%,269,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,123,642,,Election Day,1,0.82%,0,0.00%,4,3.28%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,34,27.87%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,10,8.20%,0,0.00%,0,0.00%,1,0.82%,72,59.02%,0,0.00%,0,0.00%,122,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,394,642,,Total,1,0.26%,0,0.00%,29,7.42%,,0,0.00%,1,0.26%,,0,0.00%,0,0.00%,4,1.02%,107,27.37%,0,0.00%,15,3.84%,0,0.00%,0,0.00%,58,14.83%,0,0.00%,0,0.00%,5,1.28%,170,43.48%,1,0.26%,0,0.00%,391,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ANTI110 0,,,,ANTI110 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,242,631,,Vote By Mail,0,0.00%,0,0.00%,14,6.01%,,0,0.00%,1,0.43%,,2,0.86%,0,0.00%,8,3.43%,69,29.61%,0,0.00%,12,5.15%,0,0.00%,1,0.43%,48,20.60%,0,0.00%,0,0.00%,9,3.86%,65,27.90%,4,1.72%,0,0.00%,233,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,98,631,,Election Day,1,1.02%,0,0.00%,3,3.06%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,46,46.94%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,15,15.31%,0,0.00%,0,0.00%,0,0.00%,33,33.67%,0,0.00%,0,0.00%,98,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,340,631,,Total,1,0.30%,0,0.00%,17,5.14%,,0,0.00%,1,0.30%,,2,0.60%,0,0.00%,8,2.42%,115,34.74%,0,0.00%,12,3.63%,0,0.00%,1,0.30%,63,19.03%,0,0.00%,0,0.00%,9,2.72%,98,29.61%,4,1.21%,0,0.00%,331,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ANTI111 0,,,,ANTI111 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,276,763,,Vote By Mail,0,0.00%,0,0.00%,19,7.04%,,0,0.00%,1,0.37%,,3,1.11%,1,0.37%,5,1.85%,62,22.96%,0,0.00%,14,5.19%,0,0.00%,0,0.00%,51,18.89%,0,0.00%,0,0.00%,11,4.07%,103,38.15%,0,0.00%,0,0.00%,270,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,133,763,,Election Day,0,0.00%,0,0.00%,9,6.98%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,1,0.78%,49,37.98%,0,0.00%,1,0.78%,0,0.00%,0,0.00%,17,13.18%,0,0.00%,0,0.00%,0,0.00%,52,40.31%,0,0.00%,0,0.00%,129,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,409,763,,Total,0,0.00%,0,0.00%,28,7.02%,,0,0.00%,1,0.25%,,3,0.75%,1,0.25%,6,1.50%,111,27.82%,0,0.00%,15,3.76%,0,0.00%,0,0.00%,68,17.04%,0,0.00%,0,0.00%,11,2.76%,155,38.85%,0,0.00%,0,0.00%,399,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ANTI112 0,,,,ANTI112 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,138,442,,Vote By Mail,0,0.00%,0,0.00%,8,6.06%,,0,0.00%,0,0.00%,,2,1.52%,0,0.00%,4,3.03%,38,28.79%,2,1.52%,6,4.55%,0,0.00%,0,0.00%,25,18.94%,0,0.00%,0,0.00%,7,5.30%,37,28.03%,2,1.52%,1,0.76%,132,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
