COUNTY OF LOS ANGELES,GENERAL ELECTION,11/3/20,,,,,,,,,,,,
PRES AND VICE PRES, , , , ,,,,,,,,,,
LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JOSEPH R BIDEN,DONALD J TRUMP,GLORIA LA RIVA,ROQUE D GUERRA,HOWIE HAWKINS,JO JORGENSEN,
LOS ANGELES,9006260A,2405,279,N,2294,TOTAL,1754,1139,541,10,4,9,19, 
LOS ANGELES,9006274A,2406,279,N, ,POLLING PLACE,343,133,191,4,2,1,3, 
LOS ANGELES,9006274A,2406,279,N, ,VBM PORTION,1175,790,333,4,2,6,12, 
LOS ANGELES,9006274A,2406,279,N,1823,TOTAL,1518,923,524,8,4,7,15, 
LOS ANGELES,9006276B,2407,279,N, ,POLLING PLACE,141,86,40,3,3,2,0, 
LOS ANGELES,9006276B,2407,279,N, ,VBM PORTION,306,244,53,1,0,1,2, 
LOS ANGELES,9006276B,2407,279,N,1268,TOTAL,447,330,93,4,3,3,2, 
LOS ANGELES,9006277A,2408,279,N, ,POLLING PLACE,367,154,201,2,3,0,4, 
LOS ANGELES,9006277A,2408,279,N, ,VBM PORTION,1329,896,395,2,3,2,13, 
LOS ANGELES,9006277A,2408,279,N,2015,TOTAL,1696,1050,596,4,6,2,17, 
LOS ANGELES,9006279A,2409,276,N, ,POLLING PLACE,309,115,188,1,0,1,1, 
LOS ANGELES,9006279A,2409,276,N, ,VBM PORTION,1339,893,391,2,6,2,13, 
LOS ANGELES,9006279A,2409,276,N,1977,TOTAL,1648,1008,579,3,6,3,14, 
LOS ANGELES,9006293A,2410,279,N, ,POLLING PLACE,309,119,174,3,1,2,0, 
LOS ANGELES,9006293A,2410,279,N, ,VBM PORTION,1130,755,333,2,4,4,9, 
LOS ANGELES,9006293A,2410,279,N,1883,TOTAL,1439,874,507,5,5,6,9, 
LOS ANGELES,9006293G,6868,278,Y, ,POLLING PLACE,0,0,0,0,0,0,0, 
LOS ANGELES,9006293G,6868,278,Y, ,VBM PORTION,0,0,0,0,0,0,0, 
LOS ANGELES,9006293G,6868,278,Y,0,TOTAL,0,0,0,0,0,0,0, 
LOS ANGELES,9006297A,2411,276,N, ,POLLING PLACE,322,141,163,4,1,1,1, 
LOS ANGELES,9006297A,2411,276,N, ,VBM PORTION,1297,945,302,3,2,6,10, 
LOS ANGELES,9006297A,2411,276,N,2002,TOTAL,1619,1086,465,7,3,7,11, 
LOS ANGELES,9006302A,2412,464,N, ,POLLING PLACE,253,196,50,1,3,2,0, 
LOS ANGELES,9006302A,2412,464,N, ,VBM PORTION,1605,1431,110,6,1,13,15, 
LOS ANGELES,9006302A,2412,464,N,2282,TOTAL,1858,1627,160,7,4,15,15, 
LOS ANGELES,9006309A,6869,464,Y, ,POLLING PLACE,86,53,30,1,0,1,0, 
LOS ANGELES,9006309A,6869,464,Y, ,VBM PORTION,327,260,61,0,0,2,0, 
LOS ANGELES,9006309A,6869,464,Y,461,TOTAL,413,313,91,1,0,3,0, 
LOS ANGELES,9006316B,2413,465,N, ,POLLING PLACE,320,228,77,1,1,4,2, 
LOS ANGELES,9006316B,2413,465,N, ,VBM PORTION,2030,1708,272,1,3,8,13, 
LOS ANGELES,9006316B,2413,465,N,2712,TOTAL,2350,1936,349,2,4,12,15, 
LOS ANGELES,9006319A,2414,465,N, ,POLLING PLACE,351,241,92,5,0,4,5, 
LOS ANGELES,9006319A,2414,465,N, ,VBM PORTION,1510,1255,210,5,1,3,5, 
LOS ANGELES,9006319A,2414,465,N,2334,TOTAL,1861,1496,302,10,1,7,10, 
LOS ANGELES,9006321A,2415,465,N, ,POLLING PLACE,308,212,87,1,0,1,2, 
LOS ANGELES,9006321A,2415,465,N, ,VBM PORTION,1258,1041,154,2,7,11,10, 
LOS ANGELES,9006321A,2415,465,N,2196,TOTAL,1566,1253,241,3,7,12,12, 
LOS ANGELES,9006323A,2416,465,N, ,POLLING PLACE,308,192,105,2,1,2,1, 
LOS ANGELES,9006323A,2416,465,N, ,VBM PORTION,1445,1185,214,6,4,11,7, 
LOS ANGELES,9006323A,2416,465,N,2179,TOTAL,1753,1377,319,8,5,13,8, 
LOS ANGELES,9006324A,2417,465,N, ,POLLING PLACE,306,175,120,5,1,2,0, 
LOS ANGELES,9006324A,2417,465,N, ,VBM PORTION,1640,1328,249,2,3,14,11, 
LOS ANGELES,9006324A,2417,465,N,2350,TOTAL,1946,1503,369,7,4,16,11, 
LOS ANGELES,9006335A,2418,465,N, ,POLLING PLACE,377,219,138,2,2,7,3, 
LOS ANGELES,9006335A,2418,465,N, ,VBM PORTION,1550,1243,269,1,3,9,5, 
LOS ANGELES,9006335A,2418,465,N,2200,TOTAL,1927,1462,407,3,5,16,8, 
LOS ANGELES,9006348A,2419,918,N, ,POLLING PLACE,271,118,144,0,1,1,4, 
LOS ANGELES,9006348A,2419,918,N, ,VBM PORTION,1120,752,317,6,5,10,7, 
LOS ANGELES,9006348A,2419,918,N,1741,TOTAL,1391,870,461,6,6,11,11, 
LOS ANGELES,9006354A,2420,918,N, ,POLLING PLACE,436,160,261,1,0,5,4, 
LOS ANGELES,9006354A,2420,918,N, ,VBM PORTION,1728,1106,564,2,5,9,9, 
LOS ANGELES,9006354A,2420,918,N,2584,TOTAL,2164,1266,825,3,5,14,13, 
LOS ANGELES,9006359A,2421,919,N, ,POLLING PLACE,476,182,287,0,2,1,2, 
LOS ANGELES,9006359A,2421,919,N, ,VBM PORTION,1502,962,482,2,1,6,13, 
LOS ANGELES,9006359A,2421,919,N,2405,TOTAL,1978,1144,769,2,3,7,15, 
LOS ANGELES,9006361B,2422,918,N, ,POLLING PLACE,298,129,154,1,1,4,3, 
LOS ANGELES,9006361B,2422,918,N, ,VBM PORTION,1126,814,271,4,2,5,13, 
LOS ANGELES,9006361B,2422,918,N,1860,TOTAL,1424,943,425,5,3,9,16, 
LOS ANGELES,9006368A,2423,893,N, ,POLLING PLACE,282,124,153,1,0,1,1, 
LOS ANGELES,9006368A,2423,893,N, ,VBM PORTION,1389,847,484,5,4,7,12, 
LOS ANGELES,9006368A,2423,893,N,2135,TOTAL,1671,971,637,6,4,8,13, 
LOS ANGELES,9006368B,6870,894,Y, ,POLLING PLACE,18,10,8,0,0,0,0, 
LOS ANGELES,9006368B,6870,894,Y, ,VBM PORTION,64,35,27,1,0,0,0, 
LOS ANGELES,9006368B,6870,894,Y,104,TOTAL,82,45,35,1,0,0,0, 
LOS ANGELES,9006376A,2424,878,N, ,POLLING PLACE,433,240,169,3,3,1,9, 
LOS ANGELES,9006376A,2424,878,N, ,VBM PORTION,1427,1085,299,4,2,8,11, 
LOS ANGELES,9006376A,2424,878,N,2742,TOTAL,1860,1325,468,7,5,9,20, 
LOS ANGELES,9006387A,2425,919,N, ,POLLING PLACE,499,216,264,1,2,5,5, 
LOS ANGELES,9006387A,2425,919,N, ,VBM PORTION,1295,895,334,6,4,11,14, 
LOS ANGELES,9006387A,2425,919,N,2277,TOTAL,1794,1111,598,7,6,16,19, 
LOS ANGELES,9006388A,2426,919,N, ,POLLING PLACE,386,140,230,2,4,1,5, 
LOS ANGELES,9006388A,2426,919,N, ,VBM PORTION,1248,860,344,5,6,4,6, 
LOS ANGELES,9006388A,2426,919,N,2078,TOTAL,1634,1000,574,7,10,5,11, 
LOS ANGELES,9006392A,2427,919,N, ,POLLING PLACE,405,166,230,1,1,0,4, 
LOS ANGELES,9006392A,2427,919,N, ,VBM PORTION,1169,812,312,2,5,7,12, 
LOS ANGELES,9006392A,2427,919,N,1999,TOTAL,1574,978,542,3,6,7,16, 
LOS ANGELES,9006398A,2428,919,N, ,POLLING PLACE,511,180,319,1,0,2,3, 
LOS ANGELES,9006398A,2428,919,N, ,VBM PORTION,1523,972,479,2,8,10,21, 
LOS ANGELES,9006398A,2428,919,N,2322,TOTAL,2034,1152,798,3,8,12,24, 
LOS ANGELES,9006406A,2429,276,N, ,POLLING PLACE,277,148,110,7,1,2,3, 
LOS ANGELES,9006406A,2429,276,N, ,VBM PORTION,1040,799,206,4,3,3,9, 
LOS ANGELES,9006406A,2429,276,N,1919,TOTAL,1317,947,316,11,4,5,12, 
LOS ANGELES,9006410A,2430,276,N, ,POLLING PLACE,247,107,133,1,1,1,1, 
LOS ANGELES,9006410A,2430,276,N, ,VBM PORTION,864,607,234,6,1,4,8, 
LOS ANGELES,9006410A,2430,276,N,1506,TOTAL,1111,714,367,7,2,5,9, 
LOS ANGELES,9006421A,2431,276,N, ,POLLING PLACE,307,98,195,1,5,1,1, 
LOS ANGELES,9006421A,2431,276,N, ,VBM PORTION,1475,973,437,0,4,6,11, 
LOS ANGELES,9006421A,2431,276,N,2138,TOTAL,1782,1071,632,1,9,7,12, 
LOS ANGELES,9006428A,2432,276,N, ,POLLING PLACE,291,145,133,0,1,0,6, 
LOS ANGELES,9006428A,2432,276,N, ,VBM PORTION,1517,1092,377,6,2,4,9, 
LOS ANGELES,9006428A,2432,276,N,2350,TOTAL,1808,1237,510,6,3,4,15, 
LOS ANGELES,9006429A,2433,276,N, ,POLLING PLACE,377,164,190,4,3,5,4, 
LOS ANGELES,9006429A,2433,276,N, ,VBM PORTION,1509,1060,399,7,9,5,11, 
LOS ANGELES,9006429A,2433,276,N,2568,TOTAL,1886,1224,589,11,12,10,15, 
LOS ANGELES,9006434A,2434,276,N, ,POLLING PLACE,325,152,158,3,0,1,3, 
LOS ANGELES,9006434A,2434,276,N, ,VBM PORTION,1367,935,389,1,8,4,13, 
LOS ANGELES,9006434A,2434,276,N,2284,TOTAL,1692,1087,547,4,8,5,16, 
LOS ANGELES,9006436A,2435,276,N, ,POLLING PLACE,351,155,179,3,1,2,2, 
LOS ANGELES,9006436A,2435,276,N, ,VBM PORTION,1524,1062,386,7,12,11,17, 
LOS ANGELES,9006436A,2435,276,N,2397,TOTAL,1875,1217,565,10,13,13,19, 
LOS ANGELES,9006438A,2436,276,N, ,POLLING PLACE,395,189,183,5,2,8,2, 
LOS ANGELES,9006438A,2436,276,N, ,VBM PORTION,1454,1089,313,6,3,9,6, 
LOS ANGELES,9006438A,2436,276,N,2578,TOTAL,1849,1278,496,11,5,17,8, 
LOS ANGELES,9006440A,2437,276,N, ,POLLING PLACE,399,174,204,4,2,4,3, 
LOS ANGELES,9006440A,2437,276,N, ,VBM PORTION,1540,1156,334,1,3,12,11, 
LOS ANGELES,9006440A,2437,276,N,2566,TOTAL,1939,1330,538,5,5,16,14, 
LOS ANGELES,9006441A,2438,276,N, ,POLLING PLACE,372,169,191,1,4,0,3, 
LOS ANGELES,9006441A,2438,276,N, ,VBM PORTION,1524,1176,296,8,5,3,12, 
LOS ANGELES,9006441A,2438,276,N,2469,TOTAL,1896,1345,487,9,9,3,15, 
LOS ANGELES,9006445B,2439,275,N, ,POLLING PLACE,367,169,184,2,5,0,3, 
LOS ANGELES,9006445B,2439,275,N, ,VBM PORTION,1370,977,340,8,7,9,4, 
LOS ANGELES,9006445B,2439,275,N,2430,TOTAL,1737,1146,524,10,12,9,7, 
LOS ANGELES,9006453A,2440,276,N, ,POLLING PLACE,352,125,215,0,0,2,2, 
LOS ANGELES,9006453A,2440,276,N, ,VBM PORTION,1767,1243,470,0,4,4,11, 
LOS ANGELES,9006453A,2440,276,N,2533,TOTAL,2119,1368,685,0,4,6,13, 
LOS ANGELES,9006462A,2441,276,N, ,POLLING PLACE,404,232,152,5,0,3,5, 
LOS ANGELES,9006462A,2441,276,N, ,VBM PORTION,1434,1079,303,5,5,11,10, 
LOS ANGELES,9006462A,2441,276,N,2581,TOTAL,1838,1311,455,10,5,14,15, 
LOS ANGELES,9006463A,2442,276,N, ,POLLING PLACE,410,195,192,1,2,7,7, 
LOS ANGELES,9006463A,2442,276,N, ,VBM PORTION,1533,1074,389,6,6,15,17, 
LOS ANGELES,9006463A,2442,276,N,2506,TOTAL,1943,1269,581,7,8,22,24, 
LOS ANGELES,9006471A,2443,276,N, ,POLLING PLACE,310,140,162,1,0,0,4, 
LOS ANGELES,9006471A,2443,276,N, ,VBM PORTION,1472,1011,388,5,8,10,14, 
LOS ANGELES,9006471A,2443,276,N,2184,TOTAL,1782,1151,550,6,8,10,18, 
LOS ANGELES,9006482A,2444,276,N, ,POLLING PLACE,369,144,215,1,1,3,2, 
LOS ANGELES,9006482A,2444,276,N, ,VBM PORTION,1546,1039,440,4,3,2,24, 
LOS ANGELES,9006482A,2444,276,N,2316,TOTAL,1915,1183,655,5,4,5,26, 
LOS ANGELES,9006487A,2445,276,N, ,POLLING PLACE,347,112,225,2,0,3,2, 
LOS ANGELES,9006487A,2445,276,N, ,VBM PORTION,1585,1124,416,4,4,5,15, 
LOS ANGELES,9006487A,2445,276,N,2327,TOTAL,1932,1236,641,6,4,8,17, 
LOS ANGELES,9006495A,2446,276,N, ,POLLING PLACE,389,147,232,2,1,2,0, 
LOS ANGELES,9006495A,2446,276,N, ,VBM PORTION,1604,1163,394,2,1,3,11, 
LOS ANGELES,9006495A,2446,276,N,2327,TOTAL,1993,1310,626,4,2,5,11, 
LOS ANGELES,9006496A,2447,276,N, ,POLLING PLACE,470,170,283,0,3,0,4, 
LOS ANGELES,9006496A,2447,276,N, ,VBM PORTION,1800,1265,471,2,7,5,15, 
LOS ANGELES,9006496A,2447,276,N,2633,TOTAL,2270,1435,754,2,10,5,19, 
LOS ANGELES,9006602A,2448,276,N, ,POLLING PLACE,427,159,258,1,1,0,2, 
LOS ANGELES,9006602A,2448,276,N, ,VBM PORTION,1655,1081,505,2,6,7,18, 
LOS ANGELES,9006602A,2448,276,N,2480,TOTAL,2082,1240,763,3,7,7,20, 
LOS ANGELES,9006611A,2449,275,N, ,POLLING PLACE,441,192,225,1,3,0,4, 
LOS ANGELES,9006611A,2449,275,N, ,VBM PORTION,1414,1037,317,3,2,13,13, 
LOS ANGELES,9006611A,2449,275,N,2365,TOTAL,1855,1229,542,4,5,13,17, 
LOS ANGELES,9006618B,2450,275,N, ,POLLING PLACE,404,169,223,0,1,0,5, 
LOS ANGELES,9006618B,2450,275,N, ,VBM PORTION,1566,1171,342,2,1,6,17, 
LOS ANGELES,9006618B,2450,275,N,2296,TOTAL,1970,1340,565,2,2,6,22, 
LOS ANGELES,9006620C,2451,275,N, ,POLLING PLACE,460,182,267,1,2,1,3, 
LOS ANGELES,9006620C,2451,275,N, ,VBM PORTION,1739,1267,407,2,4,14,13, 
LOS ANGELES,9006620C,2451,275,N,2666,TOTAL,2199,1449,674,3,6,15,16, 
LOS ANGELES,9006625A,2452,275,N, ,POLLING PLACE,359,151,199,0,2,2,1, 
LOS ANGELES,9006625A,2452,275,N, ,VBM PORTION,1023,711,276,2,1,3,17, 
LOS ANGELES,9006625A,2452,275,N,1772,TOTAL,1382,862,475,2,3,5,18, 
LOS ANGELES,9006626A,2453,275,N, ,POLLING PLACE,510,127,361,2,2,3,7, 
LOS ANGELES,9006626A,2453,275,N, ,VBM PORTION,1424,940,417,4,1,10,18, 
LOS ANGELES,9006626A,2453,275,N,2314,TOTAL,1934,1067,778,6,3,13,25, 
LOS ANGELES,9006632A,2454,275,N, ,POLLING PLACE,317,123,181,1,2,2,3, 
LOS ANGELES,9006632A,2454,275,N, ,VBM PORTION,1394,1019,323,1,2,5,11, 
LOS ANGELES,9006632A,2454,275,N,2078,TOTAL,1711,1142,504,2,4,7,14, 
LOS ANGELES,9006656A,2455,275,N, ,POLLING PLACE,345,108,214,0,4,3,8, 
LOS ANGELES,9006656A,2455,275,N, ,VBM PORTION,1829,1290,481,2,4,0,17, 
LOS ANGELES,9006656A,2455,275,N,2586,TOTAL,2174,1398,695,2,8,3,25, 
LOS ANGELES,9007015A,2456,505,N, ,POLLING PLACE,239,172,54,0,3,4,3, 
LOS ANGELES,9007015A,2456,505,N, ,VBM PORTION,608,498,67,2,5,9,5, 
LOS ANGELES,9007015A,2456,505,N,1890,TOTAL,847,670,121,2,8,13,8, 
LOS ANGELES,9007016E,2457,505,N, ,POLLING PLACE,511,386,99,3,5,5,3, 
LOS ANGELES,9007016E,2457,505,N, ,VBM PORTION,2278,1878,329,6,0,11,12, 
LOS ANGELES,9007016E,2457,505,N,3462,TOTAL,2789,2264,428,9,5,16,15, 
LOS ANGELES,9007101E,2458,287,N, ,POLLING PLACE,342,165,171,0,1,1,0, 
LOS ANGELES,9007101E,2458,287,N, ,VBM PORTION,1066,796,222,9,5,11,6, 
LOS ANGELES,9007101E,2458,287,N,2042,TOTAL,1408,961,393,9,6,12,6, 
LOS ANGELES,9007114A,2459,505,N, ,POLLING PLACE,311,224,73,2,2,1,3, 
LOS ANGELES,9007114A,2459,505,N, ,VBM PORTION,860,747,70,4,3,6,6, 
LOS ANGELES,9007114A,2459,505,N,1912,TOTAL,1171,971,143,6,5,7,9, 
LOS ANGELES,9007126A,2460,188,N, ,POLLING PLACE,320,203,102,2,2,4,1, 
LOS ANGELES,9007126A,2460,188,N, ,VBM PORTION,1403,1197,165,5,5,7,15, 
LOS ANGELES,9007126A,2460,188,N,2143,TOTAL,1723,1400,267,7,7,11,16, 
LOS ANGELES,9007132C,2461,293,N, ,POLLING PLACE,142,90,51,0,0,0,1, 
LOS ANGELES,9007132C,2461,293,N, ,VBM PORTION,1272,1092,146,4,3,2,10, 
LOS ANGELES,9007132C,2461,293,N,1568,TOTAL,1414,1182,197,4,3,2,11, 
LOS ANGELES,9007166A,2462,516,N, ,POLLING PLACE,292,235,46,1,5,0,1, 
LOS ANGELES,9007166A,2462,516,N, ,VBM PORTION,988,865,86,3,5,5,3, 
LOS ANGELES,9007166A,2462,516,N,1946,TOTAL,1280,1100,132,4,10,5,4, 
LOS ANGELES,9007168C,2463,516,N, ,POLLING PLACE,278,238,28,3,4,2,1, 
LOS ANGELES,9007168C,2463,516,N, ,VBM PORTION,892,798,72,1,1,4,0, 
LOS ANGELES,9007168C,2463,516,N,2055,TOTAL,1170,1036,100,4,5,6,1, 
LOS ANGELES,9007221A,2464,449,N, ,POLLING PLACE,330,253,69,0,1,3,3, 
LOS ANGELES,9007221A,2464,449,N, ,VBM PORTION,1784,1617,124,4,2,9,3, 
LOS ANGELES,9007221A,2464,449,N,2603,TOTAL,2114,1870,193,4,3,12,6, 
LOS ANGELES,9007226B,2465,513,N, ,POLLING PLACE,260,202,49,0,0,1,2, 
LOS ANGELES,9007226B,2465,513,N, ,VBM PORTION,1243,1125,74,3,5,8,5, 
LOS ANGELES,9007226B,2465,513,N,2013,TOTAL,1503,1327,123,3,5,9,7, 
LOS ANGELES,9007228B,2466,448,N, ,POLLING PLACE,273,184,77,4,0,1,3, 
LOS ANGELES,9007228B,2466,448,N, ,VBM PORTION,1818,1606,159,5,1,7,9, 
LOS ANGELES,9007228B,2466,448,N,2622,TOTAL,2091,1790,236,9,1,8,12, 
LOS ANGELES,9007230A,2467,456,N, ,POLLING PLACE,324,236,79,0,1,1,4, 
LOS ANGELES,9007230A,2467,456,N, ,VBM PORTION,1645,1481,127,5,3,7,4, 
LOS ANGELES,9007230A,2467,456,N,2514,TOTAL,1969,1717,206,5,4,8,8, 
LOS ANGELES,9007311A,2468,180,N, ,POLLING PLACE,452,142,288,3,2,3,3, 
LOS ANGELES,9007311A,2468,180,N, ,VBM PORTION,1390,901,427,6,4,13,21, 
LOS ANGELES,9007311A,2468,180,N,2390,TOTAL,1842,1043,715,9,6,16,24, 
LOS ANGELES,9007313A,2469,180,N, ,POLLING PLACE,450,123,304,1,6,6,5, 
LOS ANGELES,9007313A,2469,180,N, ,VBM PORTION,1319,820,437,4,5,7,21, 
LOS ANGELES,9007313A,2469,180,N,2306,TOTAL,1769,943,741,5,11,13,26, 
LOS ANGELES,9007323A,2470,180,N, ,POLLING PLACE,337,84,246,0,1,0,1, 
LOS ANGELES,9007323A,2470,180,N, ,VBM PORTION,1043,562,442,0,2,3,7, 
LOS ANGELES,9007323A,2470,180,N,1848,TOTAL,1380,646,688,0,3,3,8, 
LOS ANGELES,9007333A,2471,180,N, ,POLLING PLACE,361,86,259,0,2,1,4, 
LOS ANGELES,9007333A,2471,180,N, ,VBM PORTION,1264,734,491,2,2,2,11, 
LOS ANGELES,9007333A,2471,180,N,2111,TOTAL,1625,820,750,2,4,3,15, 
LOS ANGELES,9007341A,6871,187,Y, ,POLLING PLACE,97,51,43,0,0,2,0, 
LOS ANGELES,9007341A,6871,187,Y, ,VBM PORTION,410,320,75,3,2,3,2, 
LOS ANGELES,9007341A,6871,187,Y,789,TOTAL,507,371,118,3,2,5,2, 
LOS ANGELES,9007346A,6872,261,Y, ,POLLING PLACE,57,17,37,0,0,0,0, 
LOS ANGELES,9007346A,6872,261,Y, ,VBM PORTION,115,72,35,0,1,3,2, 
LOS ANGELES,9007346A,6872,261,Y,238,TOTAL,172,89,72,0,1,3,2, 
LOS ANGELES,9007349A,2472,513,N, ,POLLING PLACE,215,174,32,1,1,1,1, 
LOS ANGELES,9007349A,2472,513,N, ,VBM PORTION,1165,1006,121,3,4,11,5, 
LOS ANGELES,9007349A,2472,513,N,1900,TOTAL,1380,1180,153,4,5,12,6, 
LOS ANGELES,9007379A,2473,520,N, ,POLLING PLACE,309,182,113,2,0,4,5, 
LOS ANGELES,9007379A,2473,520,N, ,VBM PORTION,1698,1419,214,8,3,9,14, 
LOS ANGELES,9007379A,2473,520,N,2588,TOTAL,2007,1601,327,10,3,13,19, 
LOS ANGELES,9007382A,2474,463,N, ,POLLING PLACE,312,185,111,1,0,3,7, 
LOS ANGELES,9007382A,2474,463,N, ,VBM PORTION,1922,1585,277,4,2,15,14, 
LOS ANGELES,9007382A,2474,463,N,2724,TOTAL,2234,1770,388,5,2,18,21, 
LOS ANGELES,9007385A,2475,516,N, ,POLLING PLACE,331,229,92,0,2,0,2, 
LOS ANGELES,9007385A,2475,516,N, ,VBM PORTION,1813,1563,187,2,5,8,20, 
LOS ANGELES,9007385A,2475,516,N,2659,TOTAL,2144,1792,279,2,7,8,22, 
LOS ANGELES,9007388A,2476,463,N, ,POLLING PLACE,409,250,139,0,1,4,9, 
LOS ANGELES,9007388A,2476,463,N, ,VBM PORTION,1818,1498,267,1,3,8,13, 
LOS ANGELES,9007388A,2476,463,N,2882,TOTAL,2227,1748,406,1,4,12,22, 
LOS ANGELES,9007542A,2477,505,N, ,POLLING PLACE,284,214,59,1,1,3,1, 
LOS ANGELES,9007542A,2477,505,N, ,VBM PORTION,749,624,94,4,4,8,4, 
LOS ANGELES,9007542A,2477,505,N,1741,TOTAL,1033,838,153,5,5,11,5, 
LOS ANGELES,9007619B,2478,919,N, ,POLLING PLACE,258,157,90,0,6,1,1, 
LOS ANGELES,9007619B,2478,919,N, ,VBM PORTION,586,464,92,4,4,4,6, 
LOS ANGELES,9007619B,2478,919,N,1416,TOTAL,844,621,182,4,10,5,7, 
LOS ANGELES,9007628A,2479,919,N, ,POLLING PLACE,472,199,259,2,1,3,7, 
LOS ANGELES,9007628A,2479,919,N, ,VBM PORTION,1141,817,271,4,1,6,13, 
LOS ANGELES,9007628A,2479,919,N,2020,TOTAL,1613,1016,530,6,2,9,20, 
LOS ANGELES,9007683A,2480,460,N, ,POLLING PLACE,302,180,112,0,2,1,4, 
LOS ANGELES,9007683A,2480,460,N, ,VBM PORTION,2118,1676,365,1,2,1,23, 
LOS ANGELES,9007683A,2480,460,N,2748,TOTAL,2420,1856,477,1,4,2,27, 
LOS ANGELES,9007689A,2481,460,N, ,POLLING PLACE,320,147,164,0,0,0,2, 
LOS ANGELES,9007689A,2481,460,N, ,VBM PORTION,1850,1426,344,2,8,7,18, 
LOS ANGELES,9007689A,2481,460,N,2539,TOTAL,2170,1573,508,2,8,7,20, 
LOS ANGELES,9007693D,2482,460,N, ,POLLING PLACE,316,121,180,0,1,0,8, 
LOS ANGELES,9007693D,2482,460,N, ,VBM PORTION,2111,1490,547,2,2,6,28, 
LOS ANGELES,9007693D,2482,460,N,2757,TOTAL,2427,1611,727,2,3,6,36, 
LOS ANGELES,9007735A,2483,187,N, ,POLLING PLACE,344,184,146,4,3,2,1, 
LOS ANGELES,9007735A,2483,187,N, ,VBM PORTION,1121,843,246,5,5,4,4, 
LOS ANGELES,9007735A,2483,187,N,2122,TOTAL,1465,1027,392,9,8,6,5, 
LOS ANGELES,9007744A,2484,187,N, ,POLLING PLACE,311,168,130,3,2,0,5, 
LOS ANGELES,9007744A,2484,187,N, ,VBM PORTION,1021,817,166,9,2,6,5, 
LOS ANGELES,9007744A,2484,187,N,1861,TOTAL,1332,985,296,12,4,6,10, 
LOS ANGELES,9007774B,2485,161,N, ,POLLING PLACE,455,113,331,1,2,2,3, 
LOS ANGELES,9007774B,2485,161,N, ,VBM PORTION,1415,876,485,5,7,5,11, 
LOS ANGELES,9007774B,2485,161,N,2301,TOTAL,1870,989,816,6,9,7,14, 
LOS ANGELES,9007782A,2486,159,N, ,POLLING PLACE,533,183,347,0,1,0,0, 
LOS ANGELES,9007782A,2486,159,N, ,VBM PORTION,2266,1511,656,2,13,4,24, 
LOS ANGELES,9007782A,2486,159,N,3297,TOTAL,2799,1694,1003,2,14,4,24, 
LOS ANGELES,9007785A,2487,153,N, ,POLLING PLACE,216,70,137,2,2,0,1, 
LOS ANGELES,9007785A,2487,153,N, ,VBM PORTION,1126,664,425,2,0,7,10, 
LOS ANGELES,9007785A,2487,153,N,1644,TOTAL,1342,734,562,4,2,7,11, 
LOS ANGELES,9007790B,2488,161,N, ,POLLING PLACE,335,117,208,0,0,0,3, 
LOS ANGELES,9007790B,2488,161,N, ,VBM PORTION,1148,733,358,2,7,8,11, 
LOS ANGELES,9007790B,2488,161,N,1836,TOTAL,1483,850,566,2,7,8,14, 
LOS ANGELES,9007794A,2489,161,N, ,POLLING PLACE,278,161,112,2,0,2,0, 
LOS ANGELES,9007794A,2489,161,N, ,VBM PORTION,792,618,144,5,4,4,4, 
LOS ANGELES,9007794A,2489,161,N,1566,TOTAL,1070,779,256,7,4,6,4, 
LOS ANGELES,9007803A,2490,287,N, ,POLLING PLACE,249,105,137,0,4,1,0, 
LOS ANGELES,9007803A,2490,287,N, ,VBM PORTION,948,661,262,2,3,4,7, 
LOS ANGELES,9007803A,2490,287,N,1554,TOTAL,1197,766,399,2,7,5,7, 
LOS ANGELES,9007807A,2491,279,N, ,POLLING PLACE,334,174,146,3,1,0,5, 
LOS ANGELES,9007807A,2491,279,N, ,VBM PORTION,1187,882,241,9,4,9,16, 
LOS ANGELES,9007807A,2491,279,N,2004,TOTAL,1521,1056,387,12,5,9,21, 
LOS ANGELES,9007833A,2492,159,N, ,POLLING PLACE,420,168,238,1,3,0,7, 
LOS ANGELES,9007833A,2492,159,N, ,VBM PORTION,1716,1131,521,2,6,9,12, 
LOS ANGELES,9007833A,2492,159,N,2515,TOTAL,2136,1299,759,3,9,9,19, 
LOS ANGELES,9007843C,2493,276,N, ,POLLING PLACE,325,157,159,0,2,0,3, 
LOS ANGELES,9007843C,2493,276,N, ,VBM PORTION,1391,984,345,5,4,13,10, 
LOS ANGELES,9007843C,2493,276,N,2094,TOTAL,1716,1141,504,5,6,13,13, 
LOS ANGELES,9007847A,2494,279,N, ,POLLING PLACE,353,186,159,1,2,0,1, 
LOS ANGELES,9007847A,2494,279,N, ,VBM PORTION,1441,1044,339,5,7,8,11, 
LOS ANGELES,9007847A,2494,279,N,2257,TOTAL,1794,1230,498,6,9,8,12, 
LOS ANGELES,9007857B,2495,276,N, ,POLLING PLACE,340,162,161,2,3,1,7, 
LOS ANGELES,9007857B,2495,276,N, ,VBM PORTION,1364,950,355,2,6,7,16, 
LOS ANGELES,9007857B,2495,276,N,2263,TOTAL,1704,1112,516,4,9,8,23, 
LOS ANGELES,9007864A,2496,276,N, ,POLLING PLACE,365,209,132,4,4,1,8, 
